Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur,iris_code,COM,TYP_IRIS,MODIF_IRIS,LAB_IRIS,P19_POP
Avenue Sigismond Coulet,1.0,83310,83310007,43.24901,6.53539,Gazole,COGOLIN,1.4022448979591835,830420104,83042,H,0,Z,3864.13170790737
Avenue Sigismond Coulet,2.0,83310,83310007,43.24901,6.53539,SP95,COGOLIN,1.4783820224719102,830420104,83042,H,0,Z,3864.13170790737
Avenue Sigismond Coulet,5.0,83310,83310007,43.24901,6.53539,E10,COGOLIN,1.4312121212121212,830420104,83042,H,0,Z,3864.13170790737
Avenue Sigismond Coulet,6.0,83310,83310007,43.24901,6.53539,SP98,COGOLIN,1.530873786407767,830420104,83042,H,0,Z,3864.13170790737
RN 98,1.0,83580,83580003,43.263,6.583,Gazole,GASSIN,1.4888148148148148,830420104,83042,H,0,Z,3864.13170790737
RN 98,2.0,83580,83580003,43.263,6.583,SP95,GASSIN,1.4453333333333334,830420104,83042,H,0,Z,3864.13170790737
RN 98,4.0,83580,83580003,43.263,6.583,GPLc,GASSIN,0.79,830420104,83042,H,0,Z,3864.13170790737
RN 98,5.0,83580,83580003,43.263,6.583,E10,GASSIN,1.5444137931034485,830420104,83042,H,0,Z,3864.13170790737
RN 98,6.0,83580,83580003,43.263,6.583,SP98,GASSIN,1.6386842105263155,830420104,83042,H,0,Z,3864.13170790737
RN 98 CARREFOUR DE LA FOUX,1.0,83310,83310011,43.2638569438,6.577079213959999,Gazole,COGOLIN,1.4152668539325843,830420104,83042,H,0,Z,3864.13170790737
RN 98 CARREFOUR DE LA FOUX,4.0,83310,83310011,43.2638569438,6.577079213959999,GPLc,COGOLIN,0.8438314606741573,830420104,83042,H,0,Z,3864.13170790737
RN 98 CARREFOUR DE LA FOUX,5.0,83310,83310011,43.2638569438,6.577079213959999,E10,COGOLIN,1.4469691011235954,830420104,83042,H,0,Z,3864.13170790737
RN 98 CARREFOUR DE LA FOUX,6.0,83310,83310011,43.2638569438,6.577079213959999,SP98,COGOLIN,1.5591404494382022,830420104,83042,H,0,Z,3864.13170790737
Avenue Tolosane,1.0,31520,31590003,43.546,1.475,Gazole,Ramonville-Saint-Agne,1.551283950617284,314460101,31446,H,0,1,2616.26258138707
Avenue Tolosane,5.0,31520,31590003,43.546,1.475,E10,Ramonville-Saint-Agne,1.533810975609756,314460101,31446,H,0,1,2616.26258138707
Avenue Tolosane,6.0,31520,31590003,43.546,1.475,SP98,Ramonville-Saint-Agne,1.6227177914110429,314460101,31446,H,0,1,2616.26258138707
Avenue Victor Dalbiez,1.0,66000,66005001,42.686,2.883,Gazole,Perpignan,1.379915254237288,661360504,66136,H,0,2,3104.15583140353
Avenue Victor Dalbiez,2.0,66000,66005001,42.686,2.883,SP95,Perpignan,1.4537428571428572,661360504,66136,H,0,2,3104.15583140353
Avenue Victor Dalbiez,3.0,66000,66005001,42.686,2.883,E85,Perpignan,0.549,661360504,66136,H,0,2,3104.15583140353
Avenue Victor Dalbiez,6.0,66000,66005001,42.686,2.883,SP98,Perpignan,1.4911980198019803,661360504,66136,H,0,2,3104.15583140353
Avenue Victor Laloux,1.0,37270,37270001,47.384,0.843,Gazole,MONTLOUIS-SUR-LOIRE,1.3921768292682928,371560103,37156,H,0,Z,1688.89346398025
Avenue Victor Laloux,3.0,37270,37270001,47.384,0.843,E85,MONTLOUIS-SUR-LOIRE,0.599,371560103,37156,H,0,Z,1688.89346398025
Avenue Victor Laloux,5.0,37270,37270001,47.384,0.843,E10,MONTLOUIS-SUR-LOIRE,1.4691148648648649,371560103,37156,H,0,Z,1688.89346398025
Avenue Victor Laloux,6.0,37270,37270001,47.384,0.843,SP98,MONTLOUIS-SUR-LOIRE,1.520241134751773,371560103,37156,H,0,Z,1688.89346398025
Avenue Vincent Auriol,1.0,80100,80100002,50.099811078,1.85638830058,Gazole,ABBEVILLE,1.395263374485597,800010503,80001,H,0,1,932.809110307931
Avenue Vincent Auriol,3.0,80100,80100002,50.099811078,1.85638830058,E85,ABBEVILLE,0.5854796380090497,800010503,80001,H,0,1,932.809110307931
Avenue Vincent Auriol,4.0,80100,80100002,50.099811078,1.85638830058,GPLc,ABBEVILLE,0.7201875,800010503,80001,H,0,1,932.809110307931
Avenue Vincent Auriol,5.0,80100,80100002,50.099811078,1.85638830058,E10,ABBEVILLE,1.4360815450643776,800010503,80001,H,0,1,932.809110307931
Avenue Vincent Auriol,6.0,80100,80100002,50.099811078,1.85638830058,SP98,ABBEVILLE,1.516098712446352,800010503,80001,H,0,1,932.809110307931
Avenue William Booth,1.0,13012,13012001,43.29505,5.4445,Gazole,MARSEILLE,1.4302279411764705,132110609,13211,H,0,1,1582.68471817704
Avenue William Booth,5.0,13012,13012001,43.29505,5.4445,E10,MARSEILLE,1.4644492753623188,132110609,13211,H,0,1,1582.68471817704
Avenue William Booth,6.0,13012,13012001,43.29505,5.4445,SP98,MARSEILLE,1.555092857142857,132110609,13211,H,0,1,1582.68471817704
Avenue Winston Churchill,1.0,24660,24660003,45.171,0.689,Gazole,COULOUNIEIX-CHAMIERS,1.4212558139534883,241380103,24138,H,0,4,2034.62875845227
Avenue Winston Churchill,2.0,24660,24660003,45.171,0.689,SP95,COULOUNIEIX-CHAMIERS,1.5212666666666663,241380103,24138,H,0,4,2034.62875845227
Avenue Winston Churchill,6.0,24660,24660003,45.171,0.689,SP98,COULOUNIEIX-CHAMIERS,1.5732000000000002,241380103,24138,H,0,4,2034.62875845227
Avenue d'Angers,1.0,49150,49150001,47.54701,-0.11990000000002,Gazole,Baugé,1.402449152542373,490180101,49018,H,0,Z,3701.57745190185
Avenue d'Angers,2.0,49150,49150001,47.54701,-0.11990000000002,SP95,Baugé,1.5054261744966444,490180101,49018,H,0,Z,3701.57745190185
Avenue d'Angers,5.0,49150,49150001,47.54701,-0.11990000000002,E10,Baugé,1.453641095890411,490180101,49018,H,0,Z,3701.57745190185
Avenue d'Angers,6.0,49150,49150001,47.54701,-0.11990000000002,SP98,Baugé,1.5538637602179834,490180101,49018,H,0,Z,3701.57745190185
RUE FOULQUES NERRA,1.0,49150,49150002,47.53837,-0.10628,Gazole,BAUGé,1.420495145631068,490180101,49018,H,0,Z,3701.57745190185
RUE FOULQUES NERRA,5.0,49150,49150002,47.53837,-0.10628,E10,BAUGé,1.470931623931624,490180101,49018,H,0,Z,3701.57745190185
RUE FOULQUES NERRA,6.0,49150,49150002,47.53837,-0.10628,SP98,BAUGé,1.570144927536232,490180101,49018,H,0,Z,3701.57745190185
Avenue d'Annecy,1.0,74230,74230006,45.882,6.323,Gazole,Thônes,1.5450555555555556,742800101,74280,H,0,4,3494.03894231621
Avenue d'Annecy,2.0,74230,74230006,45.882,6.323,SP95,Thônes,1.6232857142857142,742800101,74280,H,0,4,3494.03894231621
Avenue d'Euskual-Herria,1.0,64130,64130003,43.230331413191,-0.87387499106774,Gazole,Chéraute,1.4280416666666669,641880000,64188,Z,0,5,1083.0
Avenue d'Euskual-Herria,2.0,64130,64130003,43.230331413191,-0.87387499106774,SP95,Chéraute,1.517590909090909,641880000,64188,Z,0,5,1083.0
Avenue d'Euskual-Herria,3.0,64130,64130003,43.230331413191,-0.87387499106774,E85,Chéraute,0.694,641880000,64188,Z,0,5,1083.0
Avenue d'Euskual-Herria,5.0,64130,64130003,43.230331413191,-0.87387499106774,E10,Chéraute,1.47240625,641880000,64188,Z,0,5,1083.0
Avenue d'Euskual-Herria,6.0,64130,64130003,43.230331413191,-0.87387499106774,SP98,Chéraute,1.546266666666667,641880000,64188,Z,0,5,1083.0
Avenue d'Harcourt,1.0,14123,14123001,49.147,-0.373,Gazole,Fleury-sur-Orne,1.4132162162162163,142710102,14271,H,0,4,3491.32907675126
Avenue d'Harcourt,5.0,14123,14123001,49.147,-0.373,E10,Fleury-sur-Orne,1.4457567567567566,142710102,14271,H,0,4,3491.32907675126
Avenue d'Harcourt,6.0,14123,14123001,49.147,-0.373,SP98,Fleury-sur-Orne,1.5268648648648648,142710102,14271,H,0,4,3491.32907675126
Avenue d'Odessa,1.0,13008,13008014,43.24337,5.36928,Gazole,MARSEILLE,1.449,132080601,13208,H,0,1,2270.07856264722
Avenue d'Odessa,2.0,13008,13008014,43.24337,5.36928,SP95,MARSEILLE,1.532333333333333,132080601,13208,H,0,1,2270.07856264722
Avenue d'Odessa,6.0,13008,13008014,43.24337,5.36928,SP98,MARSEILLE,1.603,132080601,13208,H,0,1,2270.07856264722
Avenue de Bagnères,1.0,65190,65190002,43.182,0.241,Gazole,Tournay,1.4588387096774194,654470000,65447,Z,0,5,1172.0
Avenue de Bagnères,2.0,65190,65190002,43.182,0.241,SP95,Tournay,1.543,654470000,65447,Z,0,5,1172.0
Avenue de Bagnères,6.0,65190,65190002,43.182,0.241,SP98,Tournay,1.5693333333333332,654470000,65447,Z,0,5,1172.0
D 817,1.0,65190,65190001,43.185,0.239,Gazole,TOURNAY,1.529,654470000,65447,Z,0,5,1172.0
D 817,2.0,65190,65190001,43.185,0.239,SP95,TOURNAY,1.635,654470000,65447,Z,0,5,1172.0
Avenue de Bamberg,1.0,12000,12000011,44.361351370221,2.5884617569915,Gazole,Rodez,1.3961182795698923,122020301,12202,H,0,1,3220.88447598987
Avenue de Bamberg,2.0,12000,12000011,44.361351370221,2.5884617569915,SP95,Rodez,1.472632183908046,122020301,12202,H,0,1,3220.88447598987
Avenue de Bamberg,3.0,12000,12000011,44.361351370221,2.5884617569915,E85,Rodez,0.643125,122020301,12202,H,0,1,3220.88447598987
Avenue de Bamberg,5.0,12000,12000011,44.361351370221,2.5884617569915,E10,Rodez,1.433125,122020301,12202,H,0,1,3220.88447598987
Avenue de Bayonne,1.0,31240,31240002,43.64881,1.48432,Gazole,L'UNION,1.4717692307692307,315610102,31561,H,0,1,1525.17504238043
Avenue de Bayonne,2.0,31240,31240002,43.64881,1.48432,SP95,L'UNION,1.5478131868131868,315610102,31561,H,0,1,1525.17504238043
Avenue de Bayonne,5.0,31240,31240002,43.64881,1.48432,E10,L'UNION,1.507901098901099,315610102,31561,H,0,1,1525.17504238043
Avenue de Bordeaux,1.0,33470,33470003,44.622,-1.018,Gazole,LE TEICH,1.4571666666666667,335270000,33527,Z,0,5,8500.0
Avenue de Bordeaux,2.0,33470,33470003,44.622,-1.018,SP95,LE TEICH,1.5440853658536584,335270000,33527,Z,0,5,8500.0
Avenue de Bordeaux,6.0,33470,33470003,44.622,-1.018,SP98,LE TEICH,1.5706506024096387,335270000,33527,Z,0,5,8500.0
Avenue de Bordeaux,1.0,82400,82400003,44.11,0.882,Gazole,VALENCE D'AGEN,1.4093829787234042,821860000,82186,Z,0,5,5205.0
Avenue de Bordeaux,2.0,82400,82400003,44.11,0.882,SP95,VALENCE D'AGEN,1.487987341772152,821860000,82186,Z,0,5,5205.0
Avenue de Bordeaux,3.0,82400,82400003,44.11,0.882,E85,VALENCE D'AGEN,0.6529230769230769,821860000,82186,Z,0,5,5205.0
Avenue de Bordeaux,5.0,82400,82400003,44.11,0.882,E10,VALENCE D'AGEN,1.4541463414634148,821860000,82186,Z,0,5,5205.0
Boulevard Victor Guilhem,1.0,82400,82400002,44.109,0.888,Gazole,Valence,1.4288676470588235,821860000,82186,Z,0,5,5205.0
Boulevard Victor Guilhem,5.0,82400,82400002,44.109,0.888,E10,Valence,1.480711409395973,821860000,82186,Z,0,5,5205.0
Boulevard Victor Guilhem,6.0,82400,82400002,44.109,0.888,SP98,Valence,1.5732533333333334,821860000,82186,Z,0,5,5205.0
Place Jean Baptiste CHAUMEIL,1.0,82400,82400009,44.109,0.891,Gazole,Valence-d'Agen,1.490909090909091,821860000,82186,Z,0,5,5205.0
Place Jean Baptiste CHAUMEIL,2.0,82400,82400009,44.109,0.891,SP95,Valence-d'Agen,1.5958333333333332,821860000,82186,Z,0,5,5205.0
rd813 avenue de bordeau,1.0,82400,82400005,44.111797793401,0.87839676380174,Gazole,VALENCE-D'AGEN,1.462093023255814,821860000,82186,Z,0,5,5205.0
rd813 avenue de bordeau,2.0,82400,82400005,44.111797793401,0.87839676380174,SP95,VALENCE-D'AGEN,1.5666666666666669,821860000,82186,Z,0,5,5205.0
rd813 avenue de bordeau,3.0,82400,82400005,44.111797793401,0.87839676380174,E85,VALENCE-D'AGEN,0.6734090909090908,821860000,82186,Z,0,5,5205.0
Avenue de Breauté,1.0,76370,76370006,49.914,1.094,Gazole,DIEPPE,1.4009701492537312,765450000,76545,Z,0,5,1809.0
Avenue de Breauté,2.0,76370,76370006,49.914,1.094,SP95,DIEPPE,1.4894492753623187,765450000,76545,Z,0,5,1809.0
Avenue de Breauté,3.0,76370,76370006,49.914,1.094,E85,DIEPPE,0.699,765450000,76545,Z,0,5,1809.0
Avenue de Breauté,5.0,76370,76370006,49.914,1.094,E10,DIEPPE,1.4415116279069768,765450000,76545,Z,0,5,1809.0
Avenue de Breauté,6.0,76370,76370006,49.914,1.094,SP98,DIEPPE,1.519809523809524,765450000,76545,Z,0,5,1809.0
"Avenue de Bretagne, les Canourgues",1.0,13300,13300011,43.653,5.1,Gazole,Salon-de-Provence,1.4006178343949045,131030106,13103,H,0,1,2622.11374081676
"Avenue de Bretagne, les Canourgues",2.0,13300,13300011,43.653,5.1,SP95,Salon-de-Provence,1.4742387096774194,131030106,13103,H,0,1,2622.11374081676
"Avenue de Bretagne, les Canourgues",3.0,13300,13300011,43.653,5.1,E85,Salon-de-Provence,0.6054022988505747,131030106,13103,H,0,1,2622.11374081676
"Avenue de Bretagne, les Canourgues",6.0,13300,13300011,43.653,5.1,SP98,Salon-de-Provence,1.5229473684210526,131030106,13103,H,0,1,2622.11374081676
Avenue de Brommat,1.0,12600,12600002,44.84071,2.6647,Gazole,Mur-de-Barrez,1.5083333333333333,121640000,12164,Z,0,5,701.0
Avenue de Brommat,2.0,12600,12600002,44.84071,2.6647,SP95,Mur-de-Barrez,1.5957894736842106,121640000,12164,Z,0,5,701.0
Avenue de Brommat,6.0,12600,12600002,44.84071,2.6647,SP98,Mur-de-Barrez,1.6557894736842107,121640000,12164,Z,0,5,701.0
Route de Lacroix Barrez,1.0,12600,12600001,44.837,2.663,Gazole,MUR-DE-BARREZ,1.5044117647058823,121640000,12164,Z,0,5,701.0
Route de Lacroix Barrez,2.0,12600,12600001,44.837,2.663,SP95,MUR-DE-BARREZ,1.5944375,121640000,12164,Z,0,5,701.0
Route de Lacroix Barrez,6.0,12600,12600001,44.837,2.663,SP98,MUR-DE-BARREZ,1.6421333333333334,121640000,12164,Z,0,5,701.0
Avenue de Béziers,1.0,34450,34450001,43.314,3.417,Gazole,VIAS,1.48909375,343320101,34332,H,0,4,3487.63343601443
Avenue de Béziers,5.0,34450,34450001,43.314,3.417,E10,VIAS,1.530939393939394,343320101,34332,H,0,4,3487.63343601443
Avenue de Béziers,6.0,34450,34450001,43.314,3.417,SP98,VIAS,1.640939393939394,343320101,34332,H,0,4,3487.63343601443
Avenue de Bönen,1.0,72230,72230002,47.914,0.244,Gazole,MULSANNE,1.4110547112462006,722130102,72213,H,0,4,3347.0
Avenue de Bönen,2.0,72230,72230002,47.914,0.244,SP95,MULSANNE,1.490469512195122,722130102,72213,H,0,4,3347.0
Avenue de Bönen,6.0,72230,72230002,47.914,0.244,SP98,MULSANNE,1.5244447852760736,722130102,72213,H,0,4,3347.0
Avenue de Cahuzac,1.0,32200,32200006,43.628,0.878,Gazole,Gimont,1.584,321470000,32147,Z,0,5,3016.0
Avenue de Cahuzac,2.0,32200,32200006,43.628,0.878,SP95,Gimont,1.652608695652174,321470000,32147,Z,0,5,3016.0
Boulevard du Nord,1.0,32200,32200001,43.626,0.88,Gazole,GIMONT,1.4425588235294118,321470000,32147,Z,0,5,3016.0
Boulevard du Nord,2.0,32200,32200001,43.626,0.88,SP95,GIMONT,1.4358,321470000,32147,Z,0,5,3016.0
Boulevard du Nord,3.0,32200,32200001,43.626,0.88,E85,GIMONT,0.699,321470000,32147,Z,0,5,3016.0
Boulevard du Nord,5.0,32200,32200001,43.626,0.88,E10,GIMONT,1.4812474226804124,321470000,32147,Z,0,5,3016.0
Boulevard du Nord,6.0,32200,32200001,43.626,0.88,SP98,GIMONT,1.5527628865979382,321470000,32147,Z,0,5,3016.0
Avenue de Compiègne,1.0,2200,2200011,49.38127,3.30822,Gazole,MERCIN-ET-VAUX,1.4212113821138213,027220301,2722,H,0,1,1895.47160541092
Avenue de Compiègne,2.0,2200,2200011,49.38127,3.30822,SP95,MERCIN-ET-VAUX,1.4772357723577236,027220301,2722,H,0,1,1895.47160541092
Avenue de Compiègne,6.0,2200,2200011,49.38127,3.30822,SP98,MERCIN-ET-VAUX,1.545032786885246,027220301,2722,H,0,1,1895.47160541092
Avenue de Craponne,1.0,13370,13370003,43.73069,5.16906,Gazole,Mallemort,1.4199268292682927,130530000,13053,Z,0,5,6134.0
Avenue de Craponne,3.0,13370,13370003,43.73069,5.16906,E85,Mallemort,0.6245,130530000,13053,Z,0,5,6134.0
Avenue de Craponne,5.0,13370,13370003,43.73069,5.16906,E10,Mallemort,1.4471818181818183,130530000,13053,Z,0,5,6134.0
Avenue de Craponne,6.0,13370,13370003,43.73069,5.16906,SP98,Mallemort,1.5176521739130435,130530000,13053,Z,0,5,6134.0
Avenue du Pont Royal,1.0,13370,13370006,43.70837,5.20025,Gazole,Mallemort,1.4199268292682927,130530000,13053,Z,0,5,6134.0
Avenue du Pont Royal,5.0,13370,13370006,43.70837,5.20025,E10,Mallemort,1.4473333333333334,130530000,13053,Z,0,5,6134.0
Avenue du Pont Royal,6.0,13370,13370006,43.70837,5.20025,SP98,Mallemort,1.5178444444444443,130530000,13053,Z,0,5,6134.0
Rond point de douneau RN7,1.0,13370,13370005,43.7271262,5.15975149,Gazole,MALLEMORT,1.4561428571428572,130530000,13053,Z,0,5,6134.0
Rond point de douneau RN7,2.0,13370,13370005,43.7271262,5.15975149,SP95,MALLEMORT,1.549,130530000,13053,Z,0,5,6134.0
Rond point de douneau RN7,3.0,13370,13370005,43.7271262,5.15975149,E85,MALLEMORT,0.6132857142857143,130530000,13053,Z,0,5,6134.0
Avenue de Dijon,1.0,21150,21150002,47.54033,4.46066,Gazole,VENAREY-LES-LAUMES,1.4375625,216630000,21663,Z,0,5,2846.0
Avenue de Dijon,2.0,21150,21150002,47.54033,4.46066,SP95,VENAREY-LES-LAUMES,1.5034137931034484,216630000,21663,Z,0,5,2846.0
Avenue de Dijon,6.0,21150,21150002,47.54033,4.46066,SP98,VENAREY-LES-LAUMES,1.53975,216630000,21663,Z,0,5,2846.0
RUE DE LUSIAUX,1.0,21150,21150001,47.53682,4.46092,Gazole,VENAREY-LES-LAUMES,1.449,216630000,21663,Z,0,5,2846.0
RUE DE LUSIAUX,2.0,21150,21150001,47.53682,4.46092,SP95,VENAREY-LES-LAUMES,1.5265,216630000,21663,Z,0,5,2846.0
RUE DE LUSIAUX,6.0,21150,21150001,47.53682,4.46092,SP98,VENAREY-LES-LAUMES,1.5565,216630000,21663,Z,0,5,2846.0
Avenue de Firminy,1.0,43110,43110001,45.36955,4.20235,Gazole,AUREC-SUR-LOIRE,1.4306949152542372,430120000,43012,Z,0,5,6142.0
Avenue de Firminy,5.0,43110,43110001,45.36955,4.20235,E10,AUREC-SUR-LOIRE,1.4670731707317073,430120000,43012,Z,0,5,6142.0
Avenue de Firminy,6.0,43110,43110001,45.36955,4.20235,SP98,AUREC-SUR-LOIRE,1.553046153846154,430120000,43012,Z,0,5,6142.0
Avenue de Franche Comté,1.0,39260,39260001,46.4391,5.72067,Gazole,Moirans-en-Montagne,1.4315941422594145,393330000,39333,Z,0,5,2120.0
Avenue de Franche Comté,2.0,39260,39260001,46.4391,5.72067,SP95,Moirans-en-Montagne,1.5054435146443514,393330000,39333,Z,0,5,2120.0
Avenue de Franche Comté,6.0,39260,39260001,46.4391,5.72067,SP98,Moirans-en-Montagne,1.5474518828451882,393330000,39333,Z,0,5,2120.0
Avenue de Fréjus,1.0,6210,6211001,43.53363298000001,6.93375507,Gazole,Mandelieu-la-Napoule,1.4051225165562915,060790105,6079,H,0,1,2146.41622798463
Avenue de Fréjus,4.0,6210,6211001,43.53363298000001,6.93375507,GPLc,Mandelieu-la-Napoule,0.9575049833887044,060790105,6079,H,0,1,2146.41622798463
Avenue de Fréjus,5.0,6210,6211001,43.53363298000001,6.93375507,E10,Mandelieu-la-Napoule,1.4300132450331124,060790105,6079,H,0,1,2146.41622798463
Avenue de Fréjus,6.0,6210,6211001,43.53363298000001,6.93375507,SP98,Mandelieu-la-Napoule,1.5692591362126245,060790105,6079,H,0,1,2146.41622798463
ROUTE NATIONALE 7,1.0,6210,6210009,43.5218,6.89906,Gazole,Mandelieu-la-Napoule,1.4768,060790105,6079,H,0,1,2146.41622798463
ROUTE NATIONALE 7,5.0,6210,6210009,43.5218,6.89906,E10,Mandelieu-la-Napoule,1.4985454545454544,060790105,6079,H,0,1,2146.41622798463
Avenue de Garbsen,1.0,14200,14200008,49.2148,-0.34724,Gazole,Hérouville-Saint-Clair,1.43965,143270503,14327,H,0,1,2364.22163100455
Avenue de Garbsen,2.0,14200,14200008,49.2148,-0.34724,SP95,Hérouville-Saint-Clair,1.5228499999999998,143270503,14327,H,0,1,2364.22163100455
Avenue de Garbsen,6.0,14200,14200008,49.2148,-0.34724,SP98,Hérouville-Saint-Clair,1.5536500000000002,143270503,14327,H,0,1,2364.22163100455
Avenue de Garossos,1.0,31700,31700007,43.668,1.365,Gazole,Beauzelle,1.4145555555555556,310560101,31056,H,0,4,3971.31614807555
Avenue de Garossos,2.0,31700,31700007,43.668,1.365,SP95,Beauzelle,1.4305,310560101,31056,H,0,4,3971.31614807555
Avenue de Garossos,3.0,31700,31700007,43.668,1.365,E85,Beauzelle,0.6178571428571429,310560101,31056,H,0,4,3971.31614807555
Avenue de Garossos,5.0,31700,31700007,43.668,1.365,E10,Beauzelle,1.4572727272727273,310560101,31056,H,0,4,3971.31614807555
Avenue de Garossos,6.0,31700,31700007,43.668,1.365,SP98,Beauzelle,1.5187826086956522,310560101,31056,H,0,4,3971.31614807555
Avenue de Gascogne,1.0,32730,32730004,43.402,0.202,Gazole,Villecomtal-sur-Arros,1.5455555555555556,324640000,32464,Z,0,5,840.0
Avenue de Gascogne,2.0,32730,32730004,43.402,0.202,SP95,Villecomtal-sur-Arros,1.609117647058823,324640000,32464,Z,0,5,840.0
Avenue de Gascogne,3.0,32730,32730004,43.402,0.202,E85,Villecomtal-sur-Arros,0.849,324640000,32464,Z,0,5,840.0
Avenue de Ladhuie,1.0,47500,47500005,44.492,0.969,Gazole,Montayral,1.422153846153846,471850000,47185,Z,0,5,2652.0
Avenue de Ladhuie,2.0,47500,47500005,44.492,0.969,SP95,Montayral,1.5175675675675675,471850000,47185,Z,0,5,2652.0
Avenue de Ladhuie,6.0,47500,47500005,44.492,0.969,SP98,Montayral,1.5501714285714283,471850000,47185,Z,0,5,2652.0
ZA Les portes du Quercy,1.0,47500,47500003,44.4857857762,0.978655098255,Gazole,MONTAYRAL,1.4103857142857144,471850000,47185,Z,0,5,2652.0
ZA Les portes du Quercy,2.0,47500,47500003,44.4857857762,0.978655098255,SP95,MONTAYRAL,1.4982,471850000,47185,Z,0,5,2652.0
ZA Les portes du Quercy,5.0,47500,47500003,44.4857857762,0.978655098255,E10,MONTAYRAL,1.4497246376811594,471850000,47185,Z,0,5,2652.0
ZA Les portes du Quercy,6.0,47500,47500003,44.4857857762,0.978655098255,SP98,MONTAYRAL,1.537,471850000,47185,Z,0,5,2652.0
Avenue de Lattre de Tassigny,1.0,18100,18100008,47.205,2.072,Gazole,Vierzon,1.4200588235294118,182790401,18279,H,0,1,1635.32896838787
Avenue de Lattre de Tassigny,2.0,18100,18100008,47.205,2.072,SP95,Vierzon,1.501404761904762,182790401,18279,H,0,1,1635.32896838787
Avenue de Lattre de Tassigny,3.0,18100,18100008,47.205,2.072,E85,Vierzon,0.699,182790401,18279,H,0,1,1635.32896838787
Avenue de Lattre de Tassigny,5.0,18100,18100008,47.205,2.072,E10,Vierzon,1.4582247191011235,182790401,18279,H,0,1,1635.32896838787
Avenue de Lauragais - Lieu dit Condamine,1.0,31450,31450006,43.497063673908,1.5184000465576002,Gazole,Pompertuzat,1.4192272727272728,314290000,31429,Z,0,5,2307.0
Avenue de Lauragais - Lieu dit Condamine,3.0,31450,31450006,43.497063673908,1.5184000465576002,E85,Pompertuzat,0.6376666666666666,314290000,31429,Z,0,5,2307.0
Avenue de Lauragais - Lieu dit Condamine,5.0,31450,31450006,43.497063673908,1.5184000465576002,E10,Pompertuzat,1.4497142857142855,314290000,31429,Z,0,5,2307.0
Avenue de Lauragais - Lieu dit Condamine,6.0,31450,31450006,43.497063673908,1.5184000465576002,SP98,Pompertuzat,1.514409090909091,314290000,31429,Z,0,5,2307.0
Avenue de Limoges,1.0,87270,87270004,45.86524072,1.23819927,Gazole,COUZEIX,1.4713562412342216,870500101,87050,H,0,4,2288.03603682405
Avenue de Limoges,5.0,87270,87270004,45.86524072,1.23819927,E10,COUZEIX,1.539770288858322,870500101,87050,H,0,4,2288.03603682405
Avenue de Limoges,6.0,87270,87270004,45.86524072,1.23819927,SP98,COUZEIX,1.639770288858322,870500101,87050,H,0,4,2288.03603682405
Avenue de Limoges,1.0,87410,87410002,45.8560017,1.3093986,Gazole,Le Palais-sur-Vienne,1.424140625,871130102,87113,H,0,4,1646.02026227302
Avenue de Limoges,5.0,87410,87410002,45.8560017,1.3093986,E10,Le Palais-sur-Vienne,1.492234375,871130102,87113,H,0,4,1646.02026227302
Avenue de Limoges,6.0,87410,87410002,45.8560017,1.3093986,SP98,Le Palais-sur-Vienne,1.5482238805970148,871130102,87113,H,0,4,1646.02026227302
Avenue de Lorraine,1.0,52300,52300002,48.445,5.15,Gazole,JOINVILLE,1.4354418604651162,522500000,52250,Z,0,5,3015.0
Avenue de Lorraine,2.0,52300,52300002,48.445,5.15,SP95,JOINVILLE,1.5298846153846155,522500000,52250,Z,0,5,3015.0
Avenue de Lorraine,3.0,52300,52300002,48.445,5.15,E85,JOINVILLE,0.689,522500000,52250,Z,0,5,3015.0
Avenue de Lorraine,5.0,52300,52300002,48.445,5.15,E10,JOINVILLE,1.4982,522500000,52250,Z,0,5,3015.0
Avenue de Lorraine,6.0,52300,52300002,48.445,5.15,SP98,JOINVILLE,1.5464594594594594,522500000,52250,Z,0,5,3015.0
Avenue de la Marne,1.0,52300,52300003,48.44977,5.14635,Gazole,JOINVILLE,1.4326122448979592,522500000,52250,Z,0,5,3015.0
Avenue de la Marne,2.0,52300,52300003,48.44977,5.14635,SP95,JOINVILLE,1.5214,522500000,52250,Z,0,5,3015.0
Avenue de la Marne,6.0,52300,52300003,48.44977,5.14635,SP98,JOINVILLE,1.5423777777777778,522500000,52250,Z,0,5,3015.0
Avenue de Lorraine,1.0,87290,87290001,46.136,1.268,Gazole,Châteauponsac,1.4323220338983051,870410000,87041,Z,0,5,2042.0
Avenue de Lorraine,2.0,87290,87290001,46.136,1.268,SP95,Châteauponsac,1.5155238095238095,870410000,87041,Z,0,5,2042.0
Avenue de Lorraine,5.0,87290,87290001,46.136,1.268,E10,Châteauponsac,1.475696428571429,870410000,87041,Z,0,5,2042.0
Avenue de Luchon,1.0,31210,31210001,43.06544,0.58785,Gazole,GOURDAN-POLIGNAN,1.4272789115646258,312240000,31224,Z,0,5,1203.0
Avenue de Luchon,2.0,31210,31210001,43.06544,0.58785,SP95,GOURDAN-POLIGNAN,1.4963142857142857,312240000,31224,Z,0,5,1203.0
Avenue de Luchon,3.0,31210,31210001,43.06544,0.58785,E85,GOURDAN-POLIGNAN,0.5944375,312240000,31224,Z,0,5,1203.0
