Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur,iris_code
Avenue de la Gare,1.0,15200,15200004,45.222,2.34,Gazole,Mauriac,1.7757313432835822,151200000
Avenue de la Gare,5.0,15200,15200004,45.222,2.34,E10,Mauriac,1.834255319148936,151200000
Avenue de la Gare,6.0,15200,15200004,45.222,2.34,SP98,Mauriac,1.910875,151200000
AVENUE D'ESPAGNE,1.0,66000,66028001,42.668,2.884,Gazole,PERPIGNAN,1.7804747474747475,661362001
AVENUE D'ESPAGNE,4.0,66000,66028001,42.668,2.884,GPLc,PERPIGNAN,0.959,661362001
AVENUE D'ESPAGNE,5.0,66000,66028001,42.668,2.884,E10,PERPIGNAN,1.8439629629629628,661362001
AVENUE D'ESPAGNE,6.0,66000,66028001,42.668,2.884,SP98,PERPIGNAN,1.9203666666666663,661362001
AVENUE D'ESPALION,1.0,12130,12130001,44.462,2.97,Gazole,Saint-Geniez-d'Olt,1.8755555555555556,122240000
AVENUE D'ESPALION,2.0,12130,12130001,44.462,2.97,SP95,Saint-Geniez-d'Olt,1.9377777777777776,122240000
Avenue d'Espalion,1.0,12130,12130002,44.46,2.965,Gazole,Saint-Geniez-d'Olt,1.791655737704918,122240000
Avenue d'Espalion,5.0,12130,12130002,44.46,2.965,E10,Saint-Geniez-d'Olt,1.842385964912281,122240000
Avenue d'Espalion,6.0,12130,12130002,44.46,2.965,SP98,Saint-Geniez-d'Olt,1.9164107142857143,122240000
AVENUE DANIATE,1.0,32110,32110003,43.770040633052,-0.030182771766235,Gazole,NOGARO,1.883344827586207,322960000
AVENUE DANIATE,3.0,32110,32110003,43.770040633052,-0.030182771766235,E85,NOGARO,1.247148148148148,322960000
AVENUE DANIATE,5.0,32110,32110003,43.770040633052,-0.030182771766235,E10,NOGARO,1.942555555555556,322960000
AVENUE DANIATE,6.0,32110,32110003,43.770040633052,-0.030182771766235,SP98,NOGARO,1.98675,322960000
AVENUE DE PERIE,1.0,32110,32110001,43.759,-0.033,Gazole,NOGARO,1.8140526315789476,322960000
AVENUE DE PERIE,3.0,32110,32110001,43.759,-0.033,E85,NOGARO,1.2243846153846154,322960000
AVENUE DE PERIE,5.0,32110,32110001,43.759,-0.033,E10,NOGARO,1.908878787878788,322960000
AVENUE DE PERIE,6.0,32110,32110001,43.759,-0.033,SP98,NOGARO,1.965733333333333,322960000
AVENUE DE BAYONNE,1.0,31240,31240002,43.649,1.484,Gazole,L'UNION,1.909125654450262,315610102
AVENUE DE BAYONNE,2.0,31240,31240002,43.649,1.484,SP95,L'UNION,1.989518292682927,315610102
AVENUE DE BAYONNE,5.0,31240,31240002,43.649,1.484,E10,L'UNION,1.969402234636872,315610102
AVENUE DE BOURGOGNE,1.0,21800,21800002,47.31,5.106,Gazole,QUETIGNY,1.7898415492957749,215150199
AVENUE DE BOURGOGNE,2.0,21800,21800002,47.31,5.106,SP95,QUETIGNY,1.8755428571428572,215150199
AVENUE DE BOURGOGNE,3.0,21800,21800002,47.31,5.106,E85,QUETIGNY,1.057649819494585,215150199
AVENUE DE BOURGOGNE,5.0,21800,21800002,47.31,5.106,E10,QUETIGNY,1.838457142857143,215150199
AVENUE DE BOURGOGNE,6.0,21800,21800002,47.31,5.106,SP98,QUETIGNY,1.897717391304348,215150199
BOULEVARD DU CHAMP AUX METIERS,1.0,21800,21800009,47.30815,5.10574,Gazole,QUETIGNY,1.7886656346749228,215150199
BOULEVARD DU CHAMP AUX METIERS,3.0,21800,21800009,47.30815,5.10574,E85,QUETIGNY,1.0657187499999998,215150199
BOULEVARD DU CHAMP AUX METIERS,5.0,21800,21800009,47.30815,5.10574,E10,QUETIGNY,1.848126984126984,215150199
BOULEVARD DU CHAMP AUX METIERS,6.0,21800,21800009,47.30815,5.10574,SP98,QUETIGNY,1.936726688102894,215150199
AVENUE DE BRETAGNE,1.0,76100,76176001,49.432,1.083,Gazole,ROUEN,1.762648,765400305
AVENUE DE BRETAGNE,3.0,76100,76176001,49.432,1.083,E85,ROUEN,0.9666666666666668,765400305
AVENUE DE BRETAGNE,5.0,76100,76176001,49.432,1.083,E10,ROUEN,1.8135798319327727,765400305
AVENUE DE BRETAGNE,6.0,76100,76176001,49.432,1.083,SP98,ROUEN,1.9123064516129036,765400305
AVENUE DE CLERMONT,1.0,63200,63200001,45.878,3.117,Gazole,MENETROL,1.8027366255144035,632240000
AVENUE DE CLERMONT,2.0,63200,63200001,45.878,3.117,SP95,MENETROL,1.9143589743589744,632240000
AVENUE DE CLERMONT,3.0,63200,63200001,45.878,3.117,E85,MENETROL,1.035324200913242,632240000
AVENUE DE CLERMONT,4.0,63200,63200001,45.878,3.117,GPLc,MENETROL,1.0241176470588236,632240000
AVENUE DE CLERMONT,5.0,63200,63200001,45.878,3.117,E10,MENETROL,1.868244635193133,632240000
AVENUE DE CLERMONT,6.0,63200,63200001,45.878,3.117,SP98,MENETROL,1.9447445887445889,632240000
AVENUE DE HAMBOURG,1.0,13008,13008008,43.249,5.391,Gazole,MARSEILLE,1.750262172284644,132080902
AVENUE DE HAMBOURG,5.0,13008,13008008,43.249,5.391,E10,MARSEILLE,1.8169812030075188,132080902
AVENUE DE HAMBOURG,6.0,13008,13008008,43.249,5.391,SP98,MARSEILLE,1.8846992481203009,132080902
AVENUE DE L AMANDIER,1.0,84000,84000021,43.935,4.848,Gazole,AVIGNON,1.782798679867987,840070120
AVENUE DE L AMANDIER,5.0,84000,84000021,43.935,4.848,E10,AVIGNON,1.8435457516339868,840070120
AVENUE DE L AMANDIER,6.0,84000,84000021,43.935,4.848,SP98,AVIGNON,1.92306,840070120
AVENUE DE L EUROPE,1.0,80200,80200007,49.939,2.926,Gazole,PERONNE,1.7688992805755397,806200101
AVENUE DE L EUROPE,3.0,80200,80200007,49.939,2.926,E85,PERONNE,1.0251282051282051,806200101
AVENUE DE L EUROPE,4.0,80200,80200007,49.939,2.926,GPLc,PERONNE,1.01,806200101
AVENUE DE L EUROPE,5.0,80200,80200007,49.939,2.926,E10,PERONNE,1.8328260869565216,806200101
AVENUE DE L EUROPE,6.0,80200,80200007,49.939,2.926,SP98,PERONNE,1.91646,806200101
AVENUE DE L'EUROPE,1.0,34280,34280004,43.56218,4.08704,Gazole,LA GRANDE MOTTE,1.755629213483146,343440101
AVENUE DE L'EUROPE,5.0,34280,34280004,43.56218,4.08704,E10,LA GRANDE MOTTE,1.8355669014084508,343440101
AVENUE DE L'EUROPE,6.0,34280,34280004,43.56218,4.08704,SP98,LA GRANDE MOTTE,1.9279614147909967,343440101
AVENUE DE L'EUROPE,1.0,76230,76230001,49.47557,1.10624,Gazole,BOIS-GUILLAUME,1.7850042918454936,761080104
AVENUE DE L'EUROPE,5.0,76230,76230001,49.47557,1.10624,E10,BOIS-GUILLAUME,1.8611076233183856,761080104
AVENUE DE L'EUROPE,6.0,76230,76230001,49.47557,1.10624,SP98,BOIS-GUILLAUME,1.9117053140096616,761080104
AVENUE DE LA BRENNE,1.0,21540,21540001,47.312,4.71,Gazole,SOMBERNON,1.7813214285714287,216110000
AVENUE DE LA BRENNE,2.0,21540,21540001,47.312,4.71,SP95,SOMBERNON,1.87658,216110000
AVENUE DE LA BRENNE,6.0,21540,21540001,47.312,4.71,SP98,SOMBERNON,1.9224615384615384,216110000
route départementale 114,1.0,21540,21540002,47.317,4.708,Gazole,Sombernon,1.7820909090909092,216110000
route départementale 114,2.0,21540,21540002,47.317,4.708,SP95,Sombernon,1.8576981132075472,216110000
route départementale 114,5.0,21540,21540002,47.317,4.708,E10,Sombernon,1.80634,216110000
AVENUE DE LA CHARITE,1.0,58210,58210001,47.355,3.386,Gazole,VARZY,1.8415,583040000
AVENUE DE LA CHARITE,2.0,58210,58210001,47.355,3.386,SP95,VARZY,1.9484117647058825,583040000
AVENUE DE LA CHARITE,6.0,58210,58210001,47.355,3.386,SP98,VARZY,1.9984117647058823,583040000
AVENUE DE LA COTE VERMEILLE,1.0,66250,66250003,42.774,2.998,Gazole,SAINT-LAURENT-DE-LA-SALANQUE,1.880952380952381,661800101
AVENUE DE LA COTE VERMEILLE,2.0,66250,66250003,42.774,2.998,SP95,SAINT-LAURENT-DE-LA-SALANQUE,1.9575,661800101
AVENUE DE LA DIVISION LECLERC,1.0,95150,95150005,49.018,2.22,Gazole,TAVERNY,1.9114014598540148,956070110
AVENUE DE LA DIVISION LECLERC,3.0,95150,95150005,49.018,2.22,E85,TAVERNY,1.1403571428571428,956070110
AVENUE DE LA DIVISION LECLERC,4.0,95150,95150005,49.018,2.22,GPLc,TAVERNY,1.036375,956070110
AVENUE DE LA DIVISION LECLERC,5.0,95150,95150005,49.018,2.22,E10,TAVERNY,1.9479313725490195,956070110
AVENUE DE LA DIVISION LECLERC,6.0,95150,95150005,49.018,2.22,SP98,TAVERNY,2.06799173553719,956070110
CENTRE COMMERCIAL LES PORTES DE TAVERNY,1.0,95150,95150001,49.0146669398,2.22190168155,Gazole,TAVERNY,1.8254293785310731,956070110
CENTRE COMMERCIAL LES PORTES DE TAVERNY,4.0,95150,95150001,49.0146669398,2.22190168155,GPLc,TAVERNY,0.97675,956070110
CENTRE COMMERCIAL LES PORTES DE TAVERNY,5.0,95150,95150001,49.0146669398,2.22190168155,E10,TAVERNY,1.8716075268817205,956070110
CENTRE COMMERCIAL LES PORTES DE TAVERNY,6.0,95150,95150001,49.0146669398,2.22190168155,SP98,TAVERNY,1.9397792207792208,956070110
AVENUE DE LA DIVISION LECLERC,1.0,95200,95100029,48.98486690000001,2.3735923000000003,Gazole,SARCELLES,1.8375533980582524,955850115
AVENUE DE LA DIVISION LECLERC,3.0,95200,95100029,48.98486690000001,2.3735923000000003,E85,SARCELLES,1.031,955850115
AVENUE DE LA DIVISION LECLERC,4.0,95200,95100029,48.98486690000001,2.3735923000000003,GPLc,SARCELLES,1.1996153846153847,955850115
AVENUE DE LA DIVISION LECLERC,5.0,95200,95100029,48.98486690000001,2.3735923000000003,E10,SARCELLES,1.883295238095238,955850115
AVENUE DE LA DIVISION LECLERC,6.0,95200,95100029,48.98486690000001,2.3735923000000003,SP98,SARCELLES,1.9493444444444443,955850115
AVENUE DE LA FRINGALE,1.0,58190,58190001,47.367,3.587,Gazole,TANNAY,1.800765625,582860000
AVENUE DE LA FRINGALE,2.0,58190,58190001,47.367,3.587,SP95,TANNAY,1.9004166666666664,582860000
AVENUE DE LA FRINGALE,6.0,58190,58190001,47.367,3.587,SP98,TANNAY,1.9488367346938773,582860000
AVENUE DE LA GARE,1.0,2290,2290002,49.396807142795,3.1156294899994,Gazole,Ressons-le-Long,1.789448979591837,026430000
AVENUE DE LA GARE,3.0,2290,2290002,49.396807142795,3.1156294899994,E85,Ressons-le-Long,1.0318666666666667,026430000
AVENUE DE LA GARE,5.0,2290,2290002,49.396807142795,3.1156294899994,E10,Ressons-le-Long,1.84224,026430000
AVENUE DE LA GARE,6.0,2290,2290002,49.396807142795,3.1156294899994,SP98,Ressons-le-Long,1.9169181818181815,026430000
AVENUE DE LA GARE,1.0,30700,30700006,44.011,4.408,Gazole,UZES,1.8326785714285716,303340102
AVENUE DE LA GARE,2.0,30700,30700006,44.011,4.408,SP95,UZES,1.9184545454545452,303340102
AVENUE DE LA GARE,3.0,30700,30700006,44.011,4.408,E85,UZES,1.1937857142857144,303340102
AVENUE DE LA GARE,1.0,38530,38530001,45.435356491454,6.0059225038886,Gazole,PONTCHARRA,1.784698630136986,383140101
AVENUE DE LA GARE,4.0,38530,38530001,45.435356491454,6.0059225038886,GPLc,PONTCHARRA,1.108,383140101
AVENUE DE LA GARE,5.0,38530,38530001,45.435356491454,6.0059225038886,E10,PONTCHARRA,1.860032786885246,383140101
AVENUE DE LA GARE,6.0,38530,38530001,45.435356491454,6.0059225038886,SP98,PONTCHARRA,1.9631864406779664,383140101
AVENUE DE LA GARE,1.0,87140,87140003,45.993392145842,1.2716896274,Gazole,COMPREIGNAC,1.8204333333333331,870470000
AVENUE DE LA GARE,2.0,87140,87140003,45.993392145842,1.2716896274,SP95,COMPREIGNAC,1.9319666666666668,870470000
AVENUE DE LA HETRAIE,1.0,76550,76550001,49.87174,1.04855,Gazole,Offranville,1.795417445482866,764820000
AVENUE DE LA HETRAIE,2.0,76550,76550001,49.87174,1.04855,SP95,Offranville,1.9002113564668768,764820000
AVENUE DE LA HETRAIE,6.0,76550,76550001,49.87174,1.04855,SP98,Offranville,1.9260361842105265,764820000
AVENUE DE LA LIBERATION,1.0,24260,24260001,44.914,0.925,Gazole,LE BUGUE,1.7585116279069768,240670000
AVENUE DE LA LIBERATION,5.0,24260,24260001,44.914,0.925,E10,LE BUGUE,1.840755555555556,240670000
AVENUE DE LA LIBERATION,6.0,24260,24260001,44.914,0.925,SP98,LE BUGUE,1.8994418604651164,240670000
AVENUE DE LA LIBERATION,1.0,27110,27110003,49.143,0.903,Gazole,Le Neubourg,1.7765643564356437,274280000
AVENUE DE LA LIBERATION,3.0,27110,27110003,49.143,0.903,E85,Le Neubourg,1.0434583333333334,274280000
AVENUE DE LA LIBERATION,5.0,27110,27110003,49.143,0.903,E10,Le Neubourg,1.8265955056179777,274280000
AVENUE DE LA LIBERATION,6.0,27110,27110003,49.143,0.903,SP98,Le Neubourg,1.9072222222222224,274280000
Route de Louviers,1.0,27110,27110002,49.149,0.919,Gazole,Le Neubourg,1.739794871794872,274280000
Route de Louviers,5.0,27110,27110002,49.149,0.919,E10,Le Neubourg,1.7971991150442477,274280000
Route de Louviers,6.0,27110,27110002,49.149,0.919,SP98,Le Neubourg,1.8850185185185184,274280000
AVENUE DE LA MAYRE,1.0,30200,30330001,44.15673,4.62264,Gazole,BAGNOLS-SUR-CèZE,1.7973312499999998,300280105
AVENUE DE LA MAYRE,3.0,30200,30330001,44.15673,4.62264,E85,BAGNOLS-SUR-CèZE,1.0602142857142856,300280105
AVENUE DE LA MAYRE,5.0,30200,30330001,44.15673,4.62264,E10,BAGNOLS-SUR-CèZE,1.8594384615384616,300280105
AVENUE DE LA MAYRE,6.0,30200,30330001,44.15673,4.62264,SP98,BAGNOLS-SUR-CèZE,1.9220582524271843,300280105
AVENUE DE LA PLAINE,1.0,74000,74000004,45.917,6.128,Gazole,Annecy,1.8315289575289573,740100603
AVENUE DE LA PLAINE,3.0,74000,74000004,45.917,6.128,E85,Annecy,1.1348943089430896,740100603
AVENUE DE LA PLAINE,5.0,74000,74000004,45.917,6.128,E10,Annecy,1.8926370656370652,740100603
AVENUE DE LA PLAINE,6.0,74000,74000004,45.917,6.128,SP98,Annecy,1.972776061776062,740100603
AVENUE DE LA RECAMBALE,1.0,34070,34070016,43.60413,3.83911,Gazole,MONTPELLIER,1.8790032051282053,341720902
AVENUE DE LA RECAMBALE,3.0,34070,34070016,43.60413,3.83911,E85,MONTPELLIER,1.0544058441558442,341720902
AVENUE DE LA RECAMBALE,5.0,34070,34070016,43.60413,3.83911,E10,MONTPELLIER,1.938099358974359,341720902
AVENUE DE LA RECAMBALE,6.0,34070,34070016,43.60413,3.83911,SP98,MONTPELLIER,2.008184466019417,341720902
AVENUE DE LA REPUBLIQUE,1.0,10190,10190001,48.274,3.804,Gazole,ESTISSAC,1.8613809523809524,101420000
AVENUE DE LA REPUBLIQUE,2.0,10190,10190001,48.274,3.804,SP95,ESTISSAC,1.971578947368421,101420000
AVENUE DE LA REPUBLIQUE,1.0,14800,14800009,49.35124,0.0573,Gazole,TOURGEVILLE,1.870325,147010000
AVENUE DE LA REPUBLIQUE,3.0,14800,14800009,49.35124,0.0573,E85,TOURGEVILLE,1.1129563862928349,147010000
AVENUE DE LA REPUBLIQUE,5.0,14800,14800009,49.35124,0.0573,E10,TOURGEVILLE,1.9331044303797469,147010000
AVENUE DE LA REPUBLIQUE,6.0,14800,14800009,49.35124,0.0573,SP98,TOURGEVILLE,2.0047398119122257,147010000
AVENUE DE LA REPUBLIQUE,1.0,46130,46130001,44.909,1.821,Gazole,BIARS-SUR-CERE,1.7651794871794872,462280000
AVENUE DE LA REPUBLIQUE,3.0,46130,46130001,44.909,1.821,E85,BIARS-SUR-CERE,1.037235294117647,462280000
AVENUE DE LA REPUBLIQUE,5.0,46130,46130001,44.909,1.821,E10,BIARS-SUR-CERE,1.81059,462280000
AVENUE DE LA REPUBLIQUE,6.0,46130,46130001,44.909,1.821,SP98,BIARS-SUR-CERE,1.893886363636364,462280000
AVENUE DE LA RESISTANCE,1.0,71700,71700001,46.566,4.902,Gazole,TOURNUS,1.825861111111111,715430102
AVENUE DE LA RESISTANCE,2.0,71700,71700001,46.566,4.902,SP95,TOURNUS,1.9405483870967744,715430102
AVENUE DE LA RESISTANCE,5.0,71700,71700001,46.566,4.902,E10,TOURNUS,1.860060606060606,715430102
Rue de Saône,1.0,71700,71700002,46.558,4.916,Gazole,Tournus,1.7950275229357795,715430102
Rue de Saône,3.0,71700,71700002,46.558,4.916,E85,Tournus,1.025049504950495,715430102
Rue de Saône,5.0,71700,71700002,46.558,4.916,E10,Tournus,1.846527777777778,715430102
Rue de Saône,6.0,71700,71700002,46.558,4.916,SP98,Tournus,1.9352571428571428,715430102
AVENUE DE LA SABLONNIERE,1.0,59184,59184002,50.56437216,2.8992434000000005,Gazole,Sainghin-en-Weppes,1.797909090909091,595240102
AVENUE DE LA SABLONNIERE,2.0,59184,59184002,50.56437216,2.8992434000000005,SP95,Sainghin-en-Weppes,1.91334375,595240102
AVENUE DE LA SABLONNIERE,6.0,59184,59184002,50.56437216,2.8992434000000005,SP98,Sainghin-en-Weppes,1.9329375,595240102
AVENUE DE LA VICTOIRE,1.0,13660,13660005,43.791,5.028,Gazole,ORGON,1.7786194029850746,130670000
AVENUE DE LA VICTOIRE,3.0,13660,13660005,43.791,5.028,E85,ORGON,1.04696875,130670000
AVENUE DE LA VICTOIRE,5.0,13660,13660005,43.791,5.028,E10,ORGON,1.8205371900826448,130670000
AVENUE DE LA VICTOIRE,6.0,13660,13660005,43.791,5.028,SP98,ORGON,1.8860618556701032,130670000
AVENUE DE LANGRES,1.0,78310,78310006,48.76206,1.9457,Gazole,MAUREPAS,1.9309204892966365,783830105
AVENUE DE LANGRES,5.0,78310,78310006,48.76206,1.9457,E10,MAUREPAS,1.974740863787376,783830105
AVENUE DE LANGRES,6.0,78310,78310006,48.76206,1.9457,SP98,MAUREPAS,2.025017006802721,783830105
AVENUE DE LATTRE DE TASSIGNY,1.0,18000,18000001,47.103,2.41,Gazole,BOURGES,1.84749,180331101
AVENUE DE LATTRE DE TASSIGNY,2.0,18000,18000001,47.103,2.41,SP95,BOURGES,1.960869565217391,180331101
AVENUE DE LATTRE DE TASSIGNY,6.0,18000,18000001,47.103,2.41,SP98,BOURGES,1.9835607142857143,180331101
AVENUE DE LATTRE DE TASSIGNY,1.0,25210,25210004,47.1548494,6.719996,Gazole,LE RUSSEY,1.7822386363636362,255120000
AVENUE DE LATTRE DE TASSIGNY,2.0,25210,25210004,47.1548494,6.719996,SP95,LE RUSSEY,1.8823924050632912,255120000
AVENUE DE LATTRE DE TASSIGNY,3.0,25210,25210004,47.1548494,6.719996,E85,LE RUSSEY,0.994072463768116,255120000
AVENUE DE LATTRE DE TASSIGNY,5.0,25210,25210004,47.1548494,6.719996,E10,LE RUSSEY,1.8448,255120000
AVENUE DE LATTRE DE TASSIGNY,6.0,25210,25210004,47.1548494,6.719996,SP98,LE RUSSEY,1.9848791946308728,255120000
Avenue du Maréchal de Lattre de Tassigny,1.0,25210,25210002,47.1579743772,6.731228006769999,Gazole,LE RUSSEY,1.8575277777777777,255120000
Avenue du Maréchal de Lattre de Tassigny,5.0,25210,25210002,47.1579743772,6.731228006769999,E10,LE RUSSEY,1.9252608695652171,255120000
AVENUE DE MARSAN,1.0,40120,40120003,44.0185384,-0.3126428,Gazole,SARBAZAN,1.775875,402880000
AVENUE DE MARSAN,2.0,40120,40120003,44.0185384,-0.3126428,SP95,SARBAZAN,1.87352,402880000
AVENUE DE MARSAN,5.0,40120,40120003,44.0185384,-0.3126428,E10,SARBAZAN,1.8337333333333332,402880000
Route de Pau,1.0,40120,40120001,44.019,-0.313,Gazole,SARBAZAN,1.7730178571428572,402880000
Route de Pau,3.0,40120,40120001,44.019,-0.313,E85,SARBAZAN,1.1371944444444444,402880000
Route de Pau,5.0,40120,40120001,44.019,-0.313,E10,SARBAZAN,1.8463571428571428,402880000
Route de Pau,6.0,40120,40120001,44.019,-0.313,SP98,SARBAZAN,1.900452380952381,402880000
AVENUE DE PROVENCE,1.0,13190,13190001,43.3313407651,5.48618920788,Gazole,ALLAUCH,1.8640408163265307,130020106
AVENUE DE PROVENCE,5.0,13190,13190001,43.3313407651,5.48618920788,E10,ALLAUCH,1.9417103448275863,130020106
AVENUE DE PROVENCE,6.0,13190,13190001,43.3313407651,5.48618920788,SP98,ALLAUCH,2.011909722222222,130020106
AVENUE DE PROVENCE,1.0,83600,83600021,43.4273903848,6.74477142347,Gazole,FREJUS,1.790250773993808,830610109
AVENUE DE PROVENCE,3.0,83600,83600021,43.4273903848,6.74477142347,E85,FREJUS,1.0783877551020409,830610109
AVENUE DE PROVENCE,5.0,83600,83600021,43.4273903848,6.74477142347,E10,FREJUS,1.840761609907121,830610109
AVENUE DE PROVENCE,6.0,83600,83600021,43.4273903848,6.74477142347,SP98,FREJUS,1.949693498452012,830610109
AVENUE DE SAINTONGES,1.0,17100,17100013,45.741,-0.625,Gazole,SAINTES,1.7516465256797582,174150101
AVENUE DE SAINTONGES,3.0,17100,17100013,45.741,-0.625,E85,SAINTES,1.0440155279503105,174150101
AVENUE DE SAINTONGES,5.0,17100,17100013,45.741,-0.625,E10,SAINTES,1.8263591331269349,174150101
AVENUE DE SAINTONGES,6.0,17100,17100013,45.741,-0.625,SP98,SAINTES,1.9148885448916408,174150101
Cours Charles de Gaulle,1.0,17100,17100006,45.741008800341,-0.62603359222409,Gazole,Saintes,1.7476089743589744,174150101
Cours Charles de Gaulle,3.0,17100,17100006,45.741008800341,-0.62603359222409,E85,Saintes,0.9874047619047618,174150101
Cours Charles de Gaulle,4.0,17100,17100006,45.741008800341,-0.62603359222409,GPLc,Saintes,0.9988333333333332,174150101
Cours Charles de Gaulle,5.0,17100,17100006,45.741008800341,-0.62603359222409,E10,Saintes,1.79828,174150101
Cours Charles de Gaulle,6.0,17100,17100006,45.741008800341,-0.62603359222409,SP98,Saintes,1.879470588235294,174150101
AVENUE DE SETE,1.0,34560,34560002,43.48327389999999,3.6713791,Gazole,POUSSAN,1.8397563025210084,342130102
AVENUE DE SETE,2.0,34560,34560002,43.48327389999999,3.6713791,SP95,POUSSAN,1.9070357142857144,342130102
AVENUE DE SETE,3.0,34560,34560002,43.48327389999999,3.6713791,E85,POUSSAN,1.959,342130102
AVENUE DE SETE,5.0,34560,34560002,43.48327389999999,3.6713791,E10,POUSSAN,1.9506666666666668,342130102
AVENUE DE SOLOGNE,1.0,41220,41220001,47.715,1.613,Gazole,Saint-Laurent-Nouan,1.7904675324675323,412200000
AVENUE DE SOLOGNE,3.0,41220,41220001,47.715,1.613,E85,Saint-Laurent-Nouan,1.0705849056603771,412200000
AVENUE DE SOLOGNE,5.0,41220,41220001,47.715,1.613,E10,Saint-Laurent-Nouan,1.8509054054054053,412200000
AVENUE DE SOLOGNE,6.0,41220,41220001,47.715,1.613,SP98,Saint-Laurent-Nouan,1.930295081967213,412200000
AVENUE DE STRASBOURG,1.0,77120,77120006,48.801,3.087,Gazole,COULOMMIERS,1.805493827160494,771310301
AVENUE DE STRASBOURG,5.0,77120,77120006,48.801,3.087,E10,COULOMMIERS,1.8603672839506171,771310301
AVENUE DE STRASBOURG,6.0,77120,77120006,48.801,3.087,SP98,COULOMMIERS,1.93913468013468,771310301
Boulevard de la Marne,1.0,77120,77120003,48.804,3.091,Gazole,COULOMMIERS,1.79140562248996,771310301
Boulevard de la Marne,3.0,77120,77120003,48.804,3.091,E85,COULOMMIERS,1.0499552845528457,771310301
Boulevard de la Marne,5.0,77120,77120003,48.804,3.091,E10,COULOMMIERS,1.843520325203252,771310301
Boulevard de la Marne,6.0,77120,77120003,48.804,3.091,SP98,COULOMMIERS,1.91208658008658,771310301
AVENUE DE TOULOUSE,1.0,11170,11170002,43.254648546806,2.1702284307732,Gazole,ALZONNE,1.796254545454545,110090000
AVENUE DE TOULOUSE,3.0,11170,11170002,43.254648546806,2.1702284307732,E85,ALZONNE,1.0279545454545451,110090000
AVENUE DE TOULOUSE,5.0,11170,11170002,43.254648546806,2.1702284307732,E10,ALZONNE,1.859265306122449,110090000
AVENUE DE TOULOUSE,6.0,11170,11170002,43.254648546806,2.1702284307732,SP98,ALZONNE,1.9231333333333331,110090000
AVENUE DE TOULOUSE,1.0,31810,31810003,43.438,1.426,Gazole,VERNET,1.9195318181818184,315740000
AVENUE DE TOULOUSE,2.0,31810,31810003,43.438,1.426,SP95,VERNET,1.985824074074074,315740000
AVENUE DE TOULOUSE,6.0,31810,31810003,43.438,1.426,SP98,VERNET,2.016994252873564,315740000
AVENUE DE VERDUN,1.0,2500,2500001,49.911174181842,4.0900804252982,Gazole,HIRSON,1.7712441860465116,023810401
AVENUE DE VERDUN,4.0,2500,2500001,49.911174181842,4.0900804252982,GPLc,HIRSON,0.974,023810401
AVENUE DE VERDUN,5.0,2500,2500001,49.911174181842,4.0900804252982,E10,HIRSON,1.850864864864865,023810401
AVENUE DE VERDUN,6.0,2500,2500001,49.911174181842,4.0900804252982,SP98,HIRSON,1.92025,023810401
AVENUE DE VERDUN,1.0,55700,55700006,49.483853119268,5.2033975146027,Gazole,STENAY,1.7784591836734691,555020000
AVENUE DE VERDUN,2.0,55700,55700006,49.483853119268,5.2033975146027,SP95,STENAY,1.8752413793103448,555020000
AVENUE DE VERDUN,6.0,55700,55700006,49.483853119268,5.2033975146027,SP98,STENAY,1.8955365853658537,555020000
ZAC des cailloux,1.0,55700,55700005,49.483,5.202,Gazole,STENAY,1.7836796116504854,555020000
ZAC des cailloux,2.0,55700,55700005,49.483,5.202,SP95,STENAY,1.8752413793103448,555020000
ZAC des cailloux,3.0,55700,55700005,49.483,5.202,E85,STENAY,1.0396229508196722,555020000
ZAC des cailloux,5.0,55700,55700005,49.483,5.202,E10,STENAY,1.8387777777777776,555020000
AVENUE DE VERDUN,1.0,69220,69220001,46.099,4.749,Gazole,BELLEVILLE,1.8304935064935064,690190101
AVENUE DE VERDUN,2.0,69220,69220001,46.099,4.749,SP95,BELLEVILLE,1.922139240506329,690190101
AVENUE DE VERDUN,6.0,69220,69220001,46.099,4.749,SP98,BELLEVILLE,1.9435,690190101
Le Pré de la Cloche,1.0,69220,69220006,46.104,4.747,Gazole,Belleville,1.823739726027397,690190101
Le Pré de la Cloche,3.0,69220,69220006,46.104,4.747,E85,Belleville,1.066181818181818,690190101
Le Pré de la Cloche,4.0,69220,69220006,46.104,4.747,GPLc,Belleville,1.0568387096774194,690190101
Le Pré de la Cloche,5.0,69220,69220006,46.104,4.747,E10,Belleville,1.867537313432836,690190101
Le Pré de la Cloche,6.0,69220,69220006,46.104,4.747,SP98,Belleville,1.938923076923077,690190101
AVENUE DE VERDUN,1.0,72400,72400002,48.194,0.669,Gazole,La Ferté-Bernard,1.7762115384615385,720800000
AVENUE DE VERDUN,5.0,72400,72400002,48.194,0.669,E10,La Ferté-Bernard,1.8405541401273884,720800000
AVENUE DE VERDUN,6.0,72400,72400002,48.194,0.669,SP98,La Ferté-Bernard,1.935185185185185,720800000
RD 323,1.0,72400,72400005,48.175,0.653,Gazole,CHERRE,1.9574210526315792,720800000
RD 323,3.0,72400,72400005,48.175,0.653,E85,CHERRE,1.135,720800000
RD 323,4.0,72400,72400005,48.175,0.653,GPLc,CHERRE,0.9547142857142856,720800000
RD 323,5.0,72400,72400005,48.175,0.653,E10,CHERRE,1.992157894736842,720800000
