Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur,iris_code,DISP_TP6019,DISP_Q119,DISP_MED19
855 Avenue Julien Panchot,6.0,66000,66000012,42.689,2.878,SP98,PERPIGNAN,1.4975,661361701,32.4,12040,16370
207-213 AVENUE DU PDT WILSON,1.0,93210,93210003,48.91232,2.35758,Gazole,La plaine-saint-denis,1.549529247910863,930661102,30.2,12150,16880
207-213 AVENUE DU PDT WILSON,5.0,93210,93210003,48.91232,2.35758,E10,La plaine-saint-denis,1.568717086834734,930661102,30.2,12150,16880
207-213 AVENUE DU PDT WILSON,6.0,93210,93210003,48.91232,2.35758,SP98,La plaine-saint-denis,1.6777196531791907,930661102,30.2,12150,16880
208 AV JEAN MERMOZ,1.0,64000,64000016,43.319,-0.378,Gazole,PAU,1.4189098591549296,644450206,16.4,15350,20680
208 AV JEAN MERMOZ,3.0,64000,64000016,43.319,-0.378,E85,PAU,0.7101173184357542,644450206,16.4,15350,20680
208 AV JEAN MERMOZ,4.0,64000,64000016,43.319,-0.378,GPLc,PAU,0.7920670391061452,644450206,16.4,15350,20680
208 AV JEAN MERMOZ,5.0,64000,64000016,43.319,-0.378,E10,PAU,1.4760647887323943,644450206,16.4,15350,20680
208 AV JEAN MERMOZ,6.0,64000,64000016,43.319,-0.378,SP98,PAU,1.5690112676056338,644450206,16.4,15350,20680
209 route de charlieu,1.0,42300,42300011,46.0547038,4.0858758,Gazole,Roanne,1.4580465116279069,421870601,,15050,20160
209 route de charlieu,5.0,42300,42300011,46.0547038,4.0858758,E10,Roanne,1.5100172413793105,421870601,,15050,20160
209 route de charlieu,6.0,42300,42300011,46.0547038,4.0858758,SP98,Roanne,1.6224642857142857,421870601,,15050,20160
21 AV.DE STALINGRAD - COURS ST L,1.0,93240,93240007,48.9487499536,2.3798807028,Gazole,STAINS,1.5501364902506964,930720104,45.4,10520,13780
21 AV.DE STALINGRAD - COURS ST L,5.0,93240,93240007,48.9487499536,2.3798807028,E10,STAINS,1.5680891364902507,930720104,45.4,10520,13780
21 AV.DE STALINGRAD - COURS ST L,6.0,93240,93240007,48.9487499536,2.3798807028,SP98,STAINS,1.6809542857142858,930720104,45.4,10520,13780
21 Avenue Didier Daurat,1.0,64140,64140001,43.32964,-0.379757855867,Gazole,LONS,1.4211410256410255,643480105,9.4,18190,23760
21 Avenue Didier Daurat,4.0,64140,64140001,43.32964,-0.379757855867,GPLc,LONS,0.7994477611940298,643480105,9.4,18190,23760
21 Avenue Didier Daurat,5.0,64140,64140001,43.32964,-0.379757855867,E10,LONS,1.47428025477707,643480105,9.4,18190,23760
21 Avenue Didier Daurat,6.0,64140,64140001,43.32964,-0.379757855867,SP98,LONS,1.5498113207547168,643480105,9.4,18190,23760
21 Avenue Emile Zola,1.0,75015,75015023,48.846,2.28,Gazole,Paris,1.6489285714285713,751156015,13.7,17510,28700
21 Avenue Emile Zola,2.0,75015,75015023,48.846,2.28,SP95,Paris,1.690344827586207,751156015,13.7,17510,28700
21 Avenue Emile Zola,5.0,75015,75015023,48.846,2.28,E10,Paris,1.6522222222222225,751156015,13.7,17510,28700
21 Avenue Emile Zola,6.0,75015,75015023,48.846,2.28,SP98,Paris,1.720740740740741,751156015,13.7,17510,28700
21 Avenue Jeanne et Maurice Dolivet,1.0,92260,92260001,48.79306,2.29039,Gazole,Fontenay-aux-Roses,1.4669415692821368,920320106,12.3,17540,24590
21 Avenue Jeanne et Maurice Dolivet,5.0,92260,92260001,48.79306,2.29039,E10,Fontenay-aux-Roses,1.504899833055092,920320106,12.3,17540,24590
21 Avenue Jeanne et Maurice Dolivet,6.0,92260,92260001,48.79306,2.29039,SP98,Fontenay-aux-Roses,1.600752921535893,920320106,12.3,17540,24590
21 Avenue de Tours,1.0,37400,37400004,47.409,0.971,Gazole,Amboise,1.4126666666666667,370030101,10.3,17080,22740
21 Avenue de Tours,2.0,37400,37400004,47.409,0.971,SP95,Amboise,1.4808125,370030101,10.3,17080,22740
21 Avenue de Tours,5.0,37400,37400004,47.409,0.971,E10,Amboise,1.44695,370030101,10.3,17080,22740
Avenue Léonard de Vinci,1.0,37400,37400002,47.404,1.018,Gazole,Amboise,1.3941329479768785,370030101,10.3,17080,22740
Avenue Léonard de Vinci,2.0,37400,37400002,47.404,1.018,SP95,Amboise,1.4805,370030101,10.3,17080,22740
Avenue Léonard de Vinci,4.0,37400,37400002,47.404,1.018,GPLc,Amboise,0.79,370030101,10.3,17080,22740
Avenue Léonard de Vinci,5.0,37400,37400002,47.404,1.018,E10,Amboise,1.434076923076923,370030101,10.3,17080,22740
Avenue Léonard de Vinci,6.0,37400,37400002,47.404,1.018,SP98,Amboise,1.5136129032258063,370030101,10.3,17080,22740
21 BOULEVARD POCHET LAGAYE,1.0,63000,63000007,45.76571,3.10485,Gazole,Clermont-Ferrand,1.4237083333333334,631131301,26.4,12950,17880
21 BOULEVARD POCHET LAGAYE,5.0,63000,63000007,45.76571,3.10485,E10,Clermont-Ferrand,1.4635989583333333,631131301,26.4,12950,17880
21 BOULEVARD POCHET LAGAYE,6.0,63000,63000007,45.76571,3.10485,SP98,Clermont-Ferrand,1.5490694444444444,631131301,26.4,12950,17880
8 BOULEVARD WINSTON CHURCHILL,1.0,63000,63000026,45.760491113722,3.0939466551205,Gazole,Clermont-Ferrand,1.4164759206798867,631131301,26.4,12950,17880
8 BOULEVARD WINSTON CHURCHILL,5.0,63000,63000026,45.760491113722,3.0939466551205,E10,Clermont-Ferrand,1.4519442896935937,631131301,26.4,12950,17880
8 BOULEVARD WINSTON CHURCHILL,6.0,63000,63000026,45.760491113722,3.0939466551205,SP98,Clermont-Ferrand,1.536518207282913,631131301,26.4,12950,17880
21 Boulevard Docteur Joseph Dénoyes,1.0,66000,66000005,42.71,2.885,Gazole,PERPIGNAN,1.4072758620689656,661361502,35.7,11370,15450
21 Boulevard Docteur Joseph Dénoyes,2.0,66000,66000005,42.71,2.885,SP95,PERPIGNAN,1.4953333333333332,661361502,35.7,11370,15450
21 Boulevard Docteur Joseph Dénoyes,5.0,66000,66000005,42.71,2.885,E10,PERPIGNAN,1.4538275862068966,661361502,35.7,11370,15450
21 Boulevard Docteur Joseph Dénoyes,6.0,66000,66000005,42.71,2.885,SP98,PERPIGNAN,1.5238275862068966,661361502,35.7,11370,15450
21 Route de Léognan,1.0,33140,33140009,44.76987,-0.57873,Gazole,VILLENAVE D'ORNON,1.4201290322580646,335500103,13.5,16110,22090
21 Route de Léognan,5.0,33140,33140009,44.76987,-0.57873,E10,VILLENAVE D'ORNON,1.4916436781609197,335500103,13.5,16110,22090
21 Route de Léognan,6.0,33140,33140009,44.76987,-0.57873,SP98,VILLENAVE D'ORNON,1.5916436781609196,335500103,13.5,16110,22090
21 Route de Redon,1.0,35500,35500001,48.1118872889,-1.21216857653,Gazole,VITRé,1.408842105263158,353600107,19.7,14390,19790
21 Route de Redon,5.0,35500,35500001,48.1118872889,-1.21216857653,E10,VITRé,1.4440436681222706,353600107,19.7,14390,19790
21 Route de Redon,6.0,35500,35500001,48.1118872889,-1.21216857653,SP98,VITRé,1.5248766519823789,353600107,19.7,14390,19790
21 Rue André Maginot,1.0,33200,33000010,44.841,-0.626,Gazole,Bordeaux,1.4185964912280702,330630805,8.5,18870,26180
21 Rue André Maginot,5.0,33200,33000010,44.841,-0.626,E10,Bordeaux,1.4527017543859648,330630805,8.5,18870,26180
21 Rue André Maginot,6.0,33200,33000010,44.841,-0.626,SP98,Bordeaux,1.52248,330630805,8.5,18870,26180
21 Rue Commandant Lucé de Casabianca,1.0,20200,20200008,42.704,9.453,Gazole,Bastia,1.549736842105263,2B0330701,16.8,15100,21830
21 Rue Commandant Lucé de Casabianca,2.0,20200,20200008,42.704,9.453,SP95,Bastia,1.6394594594594594,2B0330701,16.8,15100,21830
21 Rue Général de Gaulle,1.0,69530,69530001,45.675,4.763,Gazole,BRIGNAIS,1.5108695652173914,690270102,8.4,19090,25320
21 Rue Général de Gaulle,2.0,69530,69530001,45.675,4.763,SP95,BRIGNAIS,1.593888888888889,690270102,8.4,19090,25320
21 Rue Louis Calmel,1.0,92230,92230003,48.926,2.292,Gazole,GENNEVILLIERS,1.4447258064516129,920360303,36.5,11250,16090
21 Rue Louis Calmel,2.0,92230,92230003,48.926,2.292,SP95,GENNEVILLIERS,1.5462756756756757,920360303,36.5,11250,16090
21 Rue Louis Calmel,6.0,92230,92230003,48.926,2.292,SP98,GENNEVILLIERS,1.570983783783784,920360303,36.5,11250,16090
21 avenue du Pont Vieux,1.0,34500,34500024,43.337949625163006,3.2035771636848,Gazole,BEZIERS,1.4909838056680162,340320303,34.9,11470,16180
21 avenue du Pont Vieux,3.0,34500,34500024,43.337949625163006,3.2035771636848,E85,BEZIERS,0.7345587044534414,340320303,34.9,11470,16180
21 avenue du Pont Vieux,5.0,34500,34500024,43.337949625163006,3.2035771636848,E10,BEZIERS,1.529647773279352,340320303,34.9,11470,16180
211 Route d'Albi,1.0,31200,31200002,43.643,1.467,Gazole,Toulouse,1.52727868852459,315554003,22.1,13780,19320
211 Route d'Albi,5.0,31200,31200002,43.643,1.467,E10,Toulouse,1.5832463768115943,315554003,22.1,13780,19320
211 Route d'Albi,6.0,31200,31200002,43.643,1.467,SP98,Toulouse,1.6913676470588237,315554003,22.1,13780,19320
213 Rue Général de Gaulle,1.0,69530,69530002,45.668,4.754,Gazole,Brignais,1.4434395604395605,690270104,7.8,18600,23740
213 Rue Général de Gaulle,2.0,69530,69530002,45.668,4.754,SP95,Brignais,1.5169148936170214,690270104,7.8,18600,23740
213 Rue Général de Gaulle,6.0,69530,69530002,45.668,4.754,SP98,Brignais,1.5500111111111112,690270104,7.8,18600,23740
214 AV. FREDERIC MISTRAL,1.0,4100,4100010,43.82376,5.78753,Gazole,MANOSQUE,1.5181046511627907,041120107,42.1,11330,14420
214 AV. FREDERIC MISTRAL,5.0,4100,4100010,43.82376,5.78753,E10,MANOSQUE,1.5590174418604652,041120107,42.1,11330,14420
214 AV. FREDERIC MISTRAL,6.0,4100,4100010,43.82376,5.78753,SP98,MANOSQUE,1.669017441860465,041120107,42.1,11330,14420
RN96 - CHEMIN DES PLANTIERS,1.0,4100,4100011,43.822612176294,5.7872085229392,Gazole,MANOSQUE,1.4148970588235297,041120107,42.1,11330,14420
RN96 - CHEMIN DES PLANTIERS,3.0,4100,4100011,43.822612176294,5.7872085229392,E85,MANOSQUE,0.7171073446327684,041120107,42.1,11330,14420
RN96 - CHEMIN DES PLANTIERS,4.0,4100,4100011,43.822612176294,5.7872085229392,GPLc,MANOSQUE,0.8398587570621469,041120107,42.1,11330,14420
RN96 - CHEMIN DES PLANTIERS,5.0,4100,4100011,43.822612176294,5.7872085229392,E10,MANOSQUE,1.44445,041120107,42.1,11330,14420
RN96 - CHEMIN DES PLANTIERS,6.0,4100,4100011,43.822612176294,5.7872085229392,SP98,MANOSQUE,1.5295058823529413,041120107,42.1,11330,14420
215 Avenue Georges Pompidou,1.0,13270,13270008,43.45205,4.93969,Gazole,FOS-SUR-MER,1.4494444444444443,130390106,12.3,15910,21120
215 Avenue Georges Pompidou,2.0,13270,13270008,43.45205,4.93969,SP95,FOS-SUR-MER,1.52292,130390106,12.3,15910,21120
215 Avenue Georges Pompidou,5.0,13270,13270008,43.45205,4.93969,E10,FOS-SUR-MER,1.47508,130390106,12.3,15910,21120
215 Avenue Georges Pompidou,6.0,13270,13270008,43.45205,4.93969,SP98,FOS-SUR-MER,1.5440196078431372,130390106,12.3,15910,21120
217 BOULEVARD MARECHAL DAVOUT,1.0,75020,75020008,48.8633563854,2.40721478657,Gazole,PARIS,1.589826815642458,751207802,15.7,15700,26420
217 BOULEVARD MARECHAL DAVOUT,3.0,75020,75020008,48.8633563854,2.40721478657,E85,PARIS,0.7725474860335196,751207802,15.7,15700,26420
217 BOULEVARD MARECHAL DAVOUT,5.0,75020,75020008,48.8633563854,2.40721478657,E10,PARIS,1.6200754189944135,751207802,15.7,15700,26420
217 BOULEVARD MARECHAL DAVOUT,6.0,75020,75020008,48.8633563854,2.40721478657,SP98,PARIS,1.729807799442897,751207802,15.7,15700,26420
217 PROMENADE DES ANGLAIS,1.0,6200,6200026,43.68588,7.23677,Gazole,NICE,1.441166197183099,060882701,31.2,11330,17560
217 PROMENADE DES ANGLAIS,5.0,6200,6200026,43.68588,7.23677,E10,NICE,1.4696169014084508,060882701,31.2,11330,17560
217 PROMENADE DES ANGLAIS,6.0,6200,6200026,43.68588,7.23677,SP98,NICE,1.5537033898305086,060882701,31.2,11330,17560
"219, rue Jean Jaurès",1.0,59160,59160004,50.643,3.012,Gazole,Lomme,1.417876712328767,593502801,19.6,14550,20380
"219, rue Jean Jaurès",5.0,59160,59160004,50.643,3.012,E10,Lomme,1.4618666666666666,593502801,19.6,14550,20380
"219, rue Jean Jaurès",6.0,59160,59160004,50.643,3.012,SP98,Lomme,1.5337397260273973,593502801,19.6,14550,20380
"293, avenue de Dunkerque",1.0,59160,59160003,50.645,3.012,Gazole,LOMME,1.5730655737704915,593502801,19.6,14550,20380
"293, avenue de Dunkerque",2.0,59160,59160003,50.645,3.012,SP95,LOMME,1.6546119402985076,593502801,19.6,14550,20380
"293, avenue de Dunkerque",5.0,59160,59160003,50.645,3.012,E10,LOMME,1.6204701492537312,593502801,19.6,14550,20380
"293, avenue de Dunkerque",6.0,59160,59160003,50.645,3.012,SP98,LOMME,1.6802592592592591,593502801,19.6,14550,20380
22 AVENUE LENINE,1.0,93230,93230005,48.88426,2.42966,Gazole,ROMAINVILLE,1.5575842696629214,930630104,,12110,16600
22 AVENUE LENINE,5.0,93230,93230005,48.88426,2.42966,E10,ROMAINVILLE,1.565508426966292,930630104,,12110,16600
22 AVENUE LENINE,6.0,93230,93230005,48.88426,2.42966,SP98,ROMAINVILLE,1.675508426966292,930630104,,12110,16600
22 Avenue Jeanne d'Arc,1.0,54500,54500004,48.65991,6.18344,Gazole,Vandoeuvre-lès-Nancy,1.4223422818791946,545470110,60.3,9650,12120
22 Avenue Jeanne d'Arc,5.0,54500,54500004,48.65991,6.18344,E10,Vandoeuvre-lès-Nancy,1.4597852348993288,545470110,60.3,9650,12120
22 Avenue Jeanne d'Arc,6.0,54500,54500004,48.65991,6.18344,SP98,Vandoeuvre-lès-Nancy,1.5624048442906573,545470110,60.3,9650,12120
22 Avenue Mal. de Lattre de Tassigny,1.0,83400,83400012,43.12408,6.14809,Gazole,Hyères,1.4283529411764706,830690106,17.3,15120,20430
22 Avenue Mal. de Lattre de Tassigny,2.0,83400,83400012,43.12408,6.14809,SP95,Hyères,1.4984237288135591,830690106,17.3,15120,20430
22 Avenue Mal. de Lattre de Tassigny,4.0,83400,83400012,43.12408,6.14809,GPLc,Hyères,0.8387222222222221,830690106,17.3,15120,20430
22 Avenue Mal. de Lattre de Tassigny,5.0,83400,83400012,43.12408,6.14809,E10,Hyères,1.4587887323943662,830690106,17.3,15120,20430
22 Avenue Mal. de Lattre de Tassigny,6.0,83400,83400012,43.12408,6.14809,SP98,Hyères,1.5232916666666667,830690106,17.3,15120,20430
22 Avenue Monnot,1.0,71100,71100025,46.789,4.861,Gazole,Chalon-sur-Saône,1.5108246575342466,710760116,14.8,15690,21130
22 Avenue Monnot,5.0,71100,71100025,46.789,4.861,E10,Chalon-sur-Saône,1.545454794520548,710760116,14.8,15690,21130
22 Avenue Monnot,6.0,71100,71100025,46.789,4.861,SP98,Chalon-sur-Saône,1.6398082191780825,710760116,14.8,15690,21130
22 Avenue Pierre Brossolette,1.0,94000,94000004,48.79133,2.46227,Gazole,Créteil,1.440522765598651,940280102,17.4,14850,20940
22 Avenue Pierre Brossolette,5.0,94000,94000004,48.79133,2.46227,E10,Créteil,1.4782596964586847,940280102,17.4,14850,20940
22 Avenue Pierre Brossolette,6.0,94000,94000004,48.79133,2.46227,SP98,Créteil,1.5685716694772345,940280102,17.4,14850,20940
22 Avenue du Général de Gaulle,1.0,63300,63300005,45.84331,3.5173,Gazole,Thiers,1.412972972972973,634300105,20.7,13870,18890
22 Avenue du Général de Gaulle,5.0,63300,63300005,45.84331,3.5173,E10,Thiers,1.4647777777777775,634300105,20.7,13870,18890
22 Avenue du Général de Gaulle,6.0,63300,63300005,45.84331,3.5173,SP98,Thiers,1.5383661971830986,634300105,20.7,13870,18890
38 avenue du Général de Gaulle,1.0,63300,63300007,45.842,3.515,Gazole,THIERS,1.4582307692307692,634300105,20.7,13870,18890
38 avenue du Général de Gaulle,2.0,63300,63300007,45.842,3.515,SP95,THIERS,1.5473870967741936,634300105,20.7,13870,18890
38 avenue du Général de Gaulle,4.0,63300,63300007,45.842,3.515,GPLc,THIERS,0.8262727272727273,634300105,20.7,13870,18890
38 avenue du Général de Gaulle,6.0,63300,63300007,45.842,3.515,SP98,THIERS,1.5873870967741937,634300105,20.7,13870,18890
52 Avenue Léo Lagrange,1.0,63300,63300003,45.848,3.53,Gazole,THIERS,1.535,634300105,20.7,13870,18890
52 Avenue Léo Lagrange,6.0,63300,63300003,45.848,3.53,SP98,THIERS,1.6523333333333332,634300105,20.7,13870,18890
Avenue Léo Lagrange,1.0,63300,63300004,45.849376150000005,3.53701788,Gazole,THIERS,1.4013222222222224,634300105,20.7,13870,18890
Avenue Léo Lagrange,5.0,63300,63300004,45.849376150000005,3.53701788,E10,THIERS,1.455,634300105,20.7,13870,18890
Avenue Léo Lagrange,6.0,63300,63300004,45.849376150000005,3.53701788,SP98,THIERS,1.5275833333333333,634300105,20.7,13870,18890
rue François Truffaut,1.0,63300,63300001,45.839,3.51,Gazole,Thiers,1.4110280701754387,634300105,20.7,13870,18890
rue François Truffaut,2.0,63300,63300001,45.839,3.51,SP95,Thiers,1.5014615384615386,634300105,20.7,13870,18890
rue François Truffaut,5.0,63300,63300001,45.839,3.51,E10,Thiers,1.4603041958041958,634300105,20.7,13870,18890
rue François Truffaut,6.0,63300,63300001,45.839,3.51,SP98,Thiers,1.5392132867132866,634300105,20.7,13870,18890
22 Avenue du Général de Gaulle,1.0,78290,78290001,48.88112,2.13987,Gazole,Croissy-sur-Seine,1.4627292307692308,781900103,,21800,32310
22 Avenue du Général de Gaulle,2.0,78290,78290001,48.88112,2.13987,SP95,Croissy-sur-Seine,1.5380030769230768,781900103,,21800,32310
22 Avenue du Général de Gaulle,6.0,78290,78290001,48.88112,2.13987,SP98,Croissy-sur-Seine,1.5820188087774296,781900103,,21800,32310
46 RUE DES PONTS,1.0,78290,78290003,48.8754193193,2.1401785765300003,Gazole,Croissy-sur-Seine,1.537941340782123,781900103,,21800,32310
46 RUE DES PONTS,3.0,78290,78290003,48.8754193193,2.1401785765300003,E85,Croissy-sur-Seine,0.7242380952380952,781900103,,21800,32310
46 RUE DES PONTS,5.0,78290,78290003,48.8754193193,2.1401785765300003,E10,Croissy-sur-Seine,1.5608212290502792,781900103,,21800,32310
46 RUE DES PONTS,6.0,78290,78290003,48.8754193193,2.1401785765300003,SP98,Croissy-sur-Seine,1.6708212290502793,781900103,,21800,32310
22 Boulevard Gabriel Péri,1.0,92240,92240001,48.81915,2.29591,Gazole,MALAKOFF,1.6239739130434785,920460106,10.7,18370,26200
22 Boulevard Gabriel Péri,5.0,92240,92240001,48.81915,2.29591,E10,MALAKOFF,1.6577079646017698,920460106,10.7,18370,26200
22 Boulevard Gabriel Péri,6.0,92240,92240001,48.81915,2.29591,SP98,MALAKOFF,1.737382608695652,920460106,10.7,18370,26200
22 Chemin d'Arancette,1.0,64100,64100010,43.483,-1.488,Gazole,Bayonne,1.423918918918919,641020902,14.3,16040,21700
22 Chemin d'Arancette,2.0,64100,64100010,43.483,-1.488,SP95,Bayonne,1.5130147058823529,641020902,14.3,16040,21700
22 Chemin d'Arancette,6.0,64100,64100010,43.483,-1.488,SP98,Bayonne,1.5343387096774193,641020902,14.3,16040,21700
22 ROUTE DE LYON,1.0,69740,69740002,45.7342241,4.9894529,Gazole,Genas,1.5248333333333333,692770101,,21780,28000
22 ROUTE DE LYON,5.0,69740,69740002,45.7342241,4.9894529,E10,Genas,1.588642857142857,692770101,,21780,28000
22 ROUTE DE LYON,6.0,69740,69740002,45.7342241,4.9894529,SP98,Genas,1.625,692770101,,21780,28000
22 Route de Neuilly,1.0,93160,93160005,48.85085,2.53485,Gazole,Noisy-le-Grand,1.4637598627787307,930510101,11.8,17380,24500
22 Route de Neuilly,5.0,93160,93160005,48.85085,2.53485,E10,Noisy-le-Grand,1.4891457975986278,930510101,11.8,17380,24500
22 Route de Neuilly,6.0,93160,93160005,48.85085,2.53485,SP98,Noisy-le-Grand,1.5869056603773586,930510101,11.8,17380,24500
4 Boulevard du Maréchal Foch,1.0,93160,93160006,48.845,2.528,Gazole,NOISY LE GRAND,1.466098765432099,930510101,11.8,17380,24500
4 Boulevard du Maréchal Foch,2.0,93160,93160006,48.845,2.528,SP95,NOISY LE GRAND,1.528641975308642,930510101,11.8,17380,24500
4 Boulevard du Maréchal Foch,5.0,93160,93160006,48.845,2.528,E10,NOISY LE GRAND,1.4844938271604935,930510101,11.8,17380,24500
4 Boulevard du Maréchal Foch,6.0,93160,93160006,48.845,2.528,SP98,NOISY LE GRAND,1.559779220779221,930510101,11.8,17380,24500
22 Rue Philippe de Lassalle,1.0,69004,69004002,45.77636,4.82074,Gazole,Lyon,1.425295081967213,693840403,,19130,26660
22 Rue Philippe de Lassalle,5.0,69004,69004002,45.77636,4.82074,E10,Lyon,1.4596540983606558,693840403,,19130,26660
22 Rue Philippe de Lassalle,6.0,69004,69004002,45.77636,4.82074,SP98,Lyon,1.5475213114754098,693840403,,19130,26660
22 Rue de la Galarnière,1.0,44400,44400001,47.177,-1.559,Gazole,Rezé,1.3999255319148936,441430501,10.1,17360,22180
22 Rue de la Galarnière,2.0,44400,44400001,47.177,-1.559,SP95,Rezé,1.4886774193548389,441430501,10.1,17360,22180
22 Rue de la Galarnière,5.0,44400,44400001,47.177,-1.559,E10,Rezé,1.44368,441430501,10.1,17360,22180
22 Rue de la Galarnière,6.0,44400,44400001,47.177,-1.559,SP98,Rezé,1.52647311827957,441430501,10.1,17360,22180
22 boulevard jacques menard,1.0,79100,79100006,46.975726,-0.192327,Gazole,Thouars,1.54420987654321,793290107,18.6,14480,20350
22 boulevard jacques menard,2.0,79100,79100006,46.975726,-0.192327,SP95,Thouars,1.6402530120481926,793290107,18.6,14480,20350
22 boulevard jacques menard,3.0,79100,79100006,46.975726,-0.192327,E85,Thouars,0.6879642857142857,793290107,18.6,14480,20350
22 boulevard jacques menard,4.0,79100,79100006,46.975726,-0.192327,GPLc,Thouars,0.931219512195122,793290107,18.6,14480,20350
22 boulevard jacques menard,6.0,79100,79100006,46.975726,-0.192327,SP98,Thouars,1.709047619047619,793290107,18.6,14480,20350
220 AVENUE MENDES FRANCE,1.0,49800,49800003,47.449,-0.505,Gazole,Trélazé,1.4172298850574712,493530101,28.5,12510,17810
220 AVENUE MENDES FRANCE,5.0,49800,49800003,47.449,-0.505,E10,Trélazé,1.4644166666666667,493530101,28.5,12510,17810
220 AVENUE MENDES FRANCE,6.0,49800,49800003,47.449,-0.505,SP98,Trélazé,1.5468023255813952,493530101,28.5,12510,17810
220 Avenue Victor Hugo,1.0,16100,16100005,45.688,-0.313,Gazole,COGNAC,1.4424161073825503,161020301,15.8,15440,20980
220 Avenue Victor Hugo,2.0,16100,16100005,45.688,-0.313,SP95,COGNAC,1.544765100671141,161020301,15.8,15440,20980
220 Avenue Victor Hugo,6.0,16100,16100005,45.688,-0.313,SP98,COGNAC,1.5663758389261746,161020301,15.8,15440,20980
70 Rue de l'Échassier,1.0,16100,16100007,45.692,-0.309,Gazole,COGNAC,1.42134375,161020301,15.8,15440,20980
70 Rue de l'Échassier,5.0,16100,16100007,45.692,-0.309,E10,COGNAC,1.469516129032258,161020301,15.8,15440,20980
70 Rue de l'Échassier,6.0,16100,16100007,45.692,-0.309,SP98,COGNAC,1.5357,161020301,15.8,15440,20980
222 ROUTE DE SAINT SIMON,1.0,31100,31100010,43.58,1.395,Gazole,TOULOUSE,1.4248850574712644,315555401,43.0,10910,13960
222 ROUTE DE SAINT SIMON,4.0,31100,31100010,43.58,1.395,GPLc,TOULOUSE,0.823873949579832,315555401,43.0,10910,13960
222 ROUTE DE SAINT SIMON,5.0,31100,31100010,43.58,1.395,E10,TOULOUSE,1.4506142857142856,315555401,43.0,10910,13960
222 ROUTE DE SAINT SIMON,6.0,31100,31100010,43.58,1.395,SP98,TOULOUSE,1.5342521489971348,315555401,43.0,10910,13960
2232 AV. D'ORANGE,1.0,84700,84700005,44.027,4.874,Gazole,SORGUES,1.4206876790830945,841290301,15.8,15520,21110
2232 AV. D'ORANGE,5.0,84700,84700005,44.027,4.874,E10,SORGUES,1.463666666666667,841290301,15.8,15520,21110
2232 AV. D'ORANGE,6.0,84700,84700005,44.027,4.874,SP98,SORGUES,1.5562844827586206,841290301,15.8,15520,21110
ROUTE NATIONALE 7,1.0,84700,84700002,44.026213054611006,4.8733135676005,Gazole,Sorgues,1.4295101721439751,841290301,15.8,15520,21110
ROUTE NATIONALE 7,5.0,84700,84700002,44.026213054611006,4.8733135676005,E10,Sorgues,1.4750860719874803,841290301,15.8,15520,21110
ROUTE NATIONALE 7,6.0,84700,84700002,44.026213054611006,4.8733135676005,SP98,Sorgues,1.570830985915493,841290301,15.8,15520,21110
225 Rue du Faubourg du Pont Neuf,1.0,86000,86000022,46.573,0.364,Gazole,Poitiers,1.5598300653594772,861940702,17.9,15080,20980
225 Rue du Faubourg du Pont Neuf,5.0,86000,86000022,46.573,0.364,E10,Poitiers,1.5795032679738563,861940702,17.9,15080,20980
225 Rue du Faubourg du Pont Neuf,6.0,86000,86000022,46.573,0.364,SP98,Poitiers,1.6785882352941175,861940702,17.9,15080,20980
226 Rue Maurice Menton,1.0,40990,40990002,43.73177,-1.04469,Gazole,Saint-Paul-lès-Dax,1.400584615384615,402790105,11.7,16440,21560
226 Rue Maurice Menton,2.0,40990,40990002,43.73177,-1.04469,SP95,Saint-Paul-lès-Dax,1.488507692307692,402790105,11.7,16440,21560
226 Rue Maurice Menton,5.0,40990,40990002,43.73177,-1.04469,E10,Saint-Paul-lès-Dax,1.441469696969697,402790105,11.7,16440,21560
226 Rue Maurice Menton,6.0,40990,40990002,43.73177,-1.04469,SP98,Saint-Paul-lès-Dax,1.5297627118644068,402790105,11.7,16440,21560
226-232 AVENUE DU 8 MAI 1945,1.0,93440,93440004,48.9517,2.41673,Gazole,DUGNY,1.5535055865921787,930300103,34.8,11240,15790
226-232 AVENUE DU 8 MAI 1945,5.0,93440,93440004,48.9517,2.41673,E10,DUGNY,1.5824245810055866,930300103,34.8,11240,15790
226-232 AVENUE DU 8 MAI 1945,6.0,93440,93440004,48.9517,2.41673,SP98,DUGNY,1.6924245810055865,930300103,34.8,11240,15790
228 RTE DE CASTRES,1.0,31500,31500004,43.59426,1.4896,Gazole,TOULOUSE,1.5524834437086092,315554503,7.6,20550,28360
228 RTE DE CASTRES,2.0,31500,31500004,43.59426,1.4896,SP95,TOULOUSE,1.6041679999999998,315554503,7.6,20550,28360
228 RTE DE CASTRES,5.0,31500,31500004,43.59426,1.4896,E10,TOULOUSE,1.552,315554503,7.6,20550,28360
228 RTE DE CASTRES,6.0,31500,31500004,43.59426,1.4896,SP98,TOULOUSE,1.633296052631579,315554503,7.6,20550,28360
23  27 BRD JOSEPH VALLIER,1.0,38100,38100013,45.1824294,5.7275651000000005,Gazole,GRENOBLE,1.5333457943925235,381850216,25.5,13060,17370
23  27 BRD JOSEPH VALLIER,5.0,38100,38100013,45.1824294,5.7275651000000005,E10,GRENOBLE,1.5717230046948356,381850216,25.5,13060,17370
