Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur
Chemin des Fabres,2.0,13105,13105001,4342967.0,547296.0,SP95,MIMET,1.8873108108108108
Chemin des Fabres,5.0,13105,13105001,4342967.0,547296.0,E10,MIMET,1.8493555555555556
Chemin des Fabres,6.0,13105,13105001,4342967.0,547296.0,SP98,MIMET,1.9214696969696972
Chemin des Gaulies,1.0,46220,46220003,4450200.0,118600.0,Gazole,PRAYSSAC,1.7912173913043477
Chemin des Gaulies,3.0,46220,46220003,4450200.0,118600.0,E85,PRAYSSAC,1.0422
Chemin des Gaulies,5.0,46220,46220003,4450200.0,118600.0,E10,PRAYSSAC,1.8360196078431372
Chemin des Gaulies,6.0,46220,46220003,4450200.0,118600.0,SP98,PRAYSSAC,1.899125
Chemin des Hayettes,1.0,95520,95520004,4906800.0,208800.0,Gazole,Osny,1.8197522123893806
Chemin des Hayettes,3.0,95520,95520004,4906800.0,208800.0,E85,Osny,1.018679487179487
Chemin des Hayettes,5.0,95520,95520004,4906800.0,208800.0,E10,Osny,1.8553504273504273
Chemin des Hayettes,6.0,95520,95520004,4906800.0,208800.0,SP98,Osny,1.9232566371681417
Chemin des Lones,1.0,38200,38200004,4554200.0,485200.0,Gazole,Vienne,1.7694285714285714
Chemin des Lones,2.0,38200,38200004,4554200.0,485200.0,SP95,Vienne,1.8667524752475249
Chemin des Lones,3.0,38200,38200004,4554200.0,485200.0,E85,Vienne,1.0838730158730159
Chemin des Lones,5.0,38200,38200004,4554200.0,485200.0,E10,Vienne,1.8240438596491229
Chemin des Lones,6.0,38200,38200004,4554200.0,485200.0,SP98,Vienne,1.9045769230769234
Chemin des Matelots,1.0,13112,13112003,4339000.0,559600.0,Gazole,LA DESTROUSSE,1.7896041666666667
Chemin des Matelots,5.0,13112,13112003,4339000.0,559600.0,E10,LA DESTROUSSE,1.837674418604651
Chemin des Matelots,6.0,13112,13112003,4339000.0,559600.0,SP98,LA DESTROUSSE,1.8969487179487179
Chemin des Prés,1.0,77810,77810001,4840900.0,279200.0,Gazole,THOMERY,1.8483962264150944
Chemin des Prés,2.0,77810,77810001,4840900.0,279200.0,SP95,THOMERY,1.9325660377358491
Chemin des Prés,5.0,77810,77810001,4840900.0,279200.0,E10,THOMERY,1.875
Chemin des Prés,6.0,77810,77810001,4840900.0,279200.0,SP98,THOMERY,1.9460588235294116
Chemin des marzelles,1.0,53210,53210001,4808500.0,-64300.0,Gazole,Argentré,1.7554166666666666
Chemin des marzelles,2.0,53210,53210001,4808500.0,-64300.0,SP95,Argentré,1.9024482758620689
Chemin des marzelles,5.0,53210,53210001,4808500.0,-64300.0,E10,Argentré,1.8562580645161288
Chemin des marzelles,6.0,53210,53210001,4808500.0,-64300.0,SP98,Argentré,1.926
Chemin des poissonniers,1.0,62250,62250007,5082420.0,171061.0,Gazole,Marquise,1.7879367088607594
Chemin des poissonniers,2.0,62250,62250007,5082420.0,171061.0,SP95,Marquise,1.9040833333333333
Chemin des poissonniers,3.0,62250,62250007,5082420.0,171061.0,E85,Marquise,1.059943396226415
Chemin des poissonniers,5.0,62250,62250007,5082420.0,171061.0,E10,Marquise,1.8536147540983605
Chemin des Échassons,1.0,91310,91310002,4865300.0,227400.0,Gazole,LONGPONT-SUR-ORGE,1.7777567567567567
Chemin des Échassons,2.0,91310,91310002,4865300.0,227400.0,SP95,LONGPONT-SUR-ORGE,1.8443167701863354
Chemin des Échassons,5.0,91310,91310002,4865300.0,227400.0,E10,LONGPONT-SUR-ORGE,1.8153081395348838
Chemin des Échassons,6.0,91310,91310002,4865300.0,227400.0,SP98,LONGPONT-SUR-ORGE,1.8762713178294572
Chemin des Évêquaux,1.0,38330,38330002,4524000.0,581400.0,Gazole,Biviers,1.7979601593625498
Chemin des Évêquaux,3.0,38330,38330002,4524000.0,581400.0,E85,Biviers,1.1647476190476191
Chemin des Évêquaux,5.0,38330,38330002,4524000.0,581400.0,E10,Biviers,1.8821235059760957
Chemin des Évêquaux,6.0,38330,38330002,4524000.0,581400.0,SP98,Biviers,1.9586610169491527
Chemin du Berceau,1.0,77710,77710001,4825100.0,287400.0,Gazole,Lorrez-le-Bocage-Préaux,1.8416666666666666
Chemin du Berceau,2.0,77710,77710001,4825100.0,287400.0,SP95,Lorrez-le-Bocage-Préaux,1.8984
Chemin du Berceau,5.0,77710,77710001,4825100.0,287400.0,E10,Lorrez-le-Bocage-Préaux,1.86232
Chemin du Berceau,6.0,77710,77710001,4825100.0,287400.0,SP98,Lorrez-le-Bocage-Préaux,1.93144
Chemin du Bois d'Amour,1.0,56270,56270006,4770303.0,-343418.0,Gazole,Ploemeur,1.7737977528089888
Chemin du Bois d'Amour,5.0,56270,56270006,4770303.0,-343418.0,E10,Ploemeur,1.8338765432098767
Chemin du Bois d'Amour,6.0,56270,56270006,4770303.0,-343418.0,SP98,Ploemeur,1.8885211267605635
Chemin du Bon Curé,1.0,54710,54710001,4861646.7979919,617530.41191102,Gazole,LUDRES,1.8202903225806453
Chemin du Bon Curé,2.0,54710,54710001,4861646.7979919,617530.41191102,SP95,LUDRES,1.8918653846153846
Chemin du Bon Curé,3.0,54710,54710001,4861646.7979919,617530.41191102,E85,LUDRES,1.0313181818181818
Chemin du Bon Curé,6.0,54710,54710001,4861646.7979919,617530.41191102,SP98,LUDRES,1.916142857142857
Chemin du Croisty,1.0,56640,56640002,4754488.0,-289724.0,Gazole,ARZON,1.783456140350877
Chemin du Croisty,5.0,56640,56640002,4754488.0,-289724.0,E10,ARZON,1.8282321428571429
Chemin du Croisty,6.0,56640,56640002,4754488.0,-289724.0,SP98,ARZON,1.8897446808510638
Chemin du Darbousson,1.0,06560,6560001,4364500.0,704900.0,Gazole,VALBONNE,1.7940714285714288
Chemin du Darbousson,2.0,06560,6560001,4364500.0,704900.0,SP95,VALBONNE,1.8984647887323942
Chemin du Darbousson,6.0,06560,6560001,4364500.0,704900.0,SP98,VALBONNE,1.92153125
Chemin du Jas de Bassas,1.0,13710,13710004,4344500.0,555300.0,Gazole,Fuveau,1.8135116279069765
Chemin du Jas de Bassas,2.0,13710,13710004,4344500.0,555300.0,SP95,Fuveau,1.8969999999999998
Chemin du Jas de Bassas,3.0,13710,13710004,4344500.0,555300.0,E85,Fuveau,1.0414999999999999
Chemin du Jas de Bassas,5.0,13710,13710004,4344500.0,555300.0,E10,Fuveau,1.877891304347826
Chemin du Loup,1.0,13530,13530002,4344900.0,568600.0,Gazole,TRETS,1.8816666666666666
Chemin du Loup,5.0,13530,13530002,4344900.0,568600.0,E10,TRETS,1.9313208955223882
Chemin du Loup,6.0,13530,13530002,4344900.0,568600.0,SP98,TRETS,2.0194848484848484
Chemin du Monteuil,1.0,38430,38430003,4534800.0,559700.0,Gazole,Saint-Jean-de-Moirans,1.8275581395348837
Chemin du Monteuil,2.0,38430,38430003,4534800.0,559700.0,SP95,Saint-Jean-de-Moirans,1.9210243902439024
Chemin du Monteuil,6.0,38430,38430003,4534800.0,559700.0,SP98,Saint-Jean-de-Moirans,1.9496578947368421
Chemin du Peyron,1.0,06640,6640001,4374525.0,714362.0,Gazole,Saint-Jeannet,1.939090909090909
Chemin du Peyron,5.0,06640,6640001,4374525.0,714362.0,E10,Saint-Jeannet,2.0071333333333334
Chemin du Peyron,6.0,06640,6640001,4374525.0,714362.0,SP98,Saint-Jeannet,2.0732352941176475
Chemin du Plan,1.0,83560,83560007,4372900.0,580000.0,Gazole,VINON-SUR-VERDON,1.7967719298245612
Chemin du Plan,1.0,83660,83660002,4329900.0,619100.0,Gazole,CARNOULES,1.8311354166666665
Chemin du Plan,3.0,83560,83560007,4372900.0,580000.0,E85,VINON-SUR-VERDON,1.155436170212766
Chemin du Plan,5.0,83560,83560007,4372900.0,580000.0,E10,VINON-SUR-VERDON,1.8591478260869565
Chemin du Plan,5.0,83660,83660002,4329900.0,619100.0,E10,CARNOULES,1.8782340425531916
Chemin du Plan,6.0,83560,83560007,4372900.0,580000.0,SP98,VINON-SUR-VERDON,1.9293644859813084
Chemin du Plan,6.0,83660,83660002,4329900.0,619100.0,SP98,CARNOULES,1.939063829787234
Chemin du Roubaud,1.0,83400,83400001,4311491.0871653,611004.20688329,Gazole,HYèRES,1.7794814814814814
Chemin du Roubaud,4.0,83400,83400001,4311491.0871653,611004.20688329,GPLc,HYèRES,0.9766470588235293
Chemin du Roubaud,5.0,83400,83400001,4311491.0871653,611004.20688329,E10,HYèRES,1.8342556390977443
Chemin du Roubaud,6.0,83400,83400001,4311491.0871653,611004.20688329,SP98,HYèRES,1.907192
Chemin départemental,1.0,57300,57300002,4924100.0,621000.0,Gazole,Ay-sur-Moselle,1.9020363636363635
Chemin départemental,2.0,57300,57300002,4924100.0,621000.0,SP95,Ay-sur-Moselle,1.9753972602739727
Chemin départemental,3.0,57300,57300002,4924100.0,621000.0,E85,Ay-sur-Moselle,1.029
Chestres,1.0,08400,8400002,4939900.0,471500.0,Gazole,Vouziers,1.8080454545454545
Chestres,5.0,08400,8400002,4939900.0,471500.0,E10,Vouziers,1.8898636363636363
Chestres,6.0,08400,8400002,4939900.0,471500.0,SP98,Vouziers,1.9698636363636366
Clos Bart,1.0,87500,87500006,4552226.8105918,121026.69484407,Gazole,Saint-Yrieix-la-Perche,1.8261203703703703
Clos Bart,5.0,87500,87500006,4552226.8105918,121026.69484407,E10,Saint-Yrieix-la-Perche,1.8992727272727274
Clos Bart,6.0,87500,87500006,4552226.8105918,121026.69484407,SP98,Saint-Yrieix-la-Perche,1.9811651376146788
Clos Saint-Fiacre,1.0,29600,29600003,4855800.0,-382400.0,Gazole,Plourin-lès-Morlaix,1.7828333333333333
Clos Saint-Fiacre,2.0,29600,29600003,4855800.0,-382400.0,SP95,Plourin-lès-Morlaix,1.8613684210526316
Clos Saint-Fiacre,5.0,29600,29600003,4855800.0,-382400.0,E10,Plourin-lès-Morlaix,1.8186470588235295
Coet digo,1.0,56890,56890003,4768300.0,-276400.0,Gazole,SAINT-AVé,1.7642910447761193
Coet digo,2.0,56890,56890003,4768300.0,-276400.0,SP95,SAINT-AVé,1.8667045454545457
Coet digo,5.0,56890,56890003,4768300.0,-276400.0,E10,SAINT-AVé,1.8209719626168224
Coet digo,6.0,56890,56890003,4768300.0,-276400.0,SP98,SAINT-AVé,1.9055405405405403
Colline de la Cabre,1.0,13560,13560003,4374466.0,507767.0,Gazole,SéNAS,1.8243973509933773
Colline de la Cabre,5.0,13560,13560003,4374466.0,507767.0,E10,SéNAS,1.86772
Colline de la Cabre,6.0,13560,13560003,4374466.0,507767.0,SP98,SéNAS,1.948758389261745
Combe du Paysan,1.0,46000,46000008,4446900.0,143000.0,Gazole,Cahors,1.7897586206896552
Combe du Paysan,3.0,46000,46000008,4446900.0,143000.0,E85,Cahors,1.0333684210526315
Combe du Paysan,5.0,46000,46000008,4446900.0,143000.0,E10,Cahors,1.8323714285714285
Combe du Paysan,6.0,46000,46000008,4446900.0,143000.0,SP98,Cahors,1.9122967032967033
"Commune d'Aillon-le-Jeune, Chef-Lieu",1.0,73340,73340002,4562100.0,608100.0,Gazole,AILLON LE JEUNE,1.866
"Commune d'Aillon-le-Jeune, Chef-Lieu",2.0,73340,73340002,4562100.0,608100.0,SP95,AILLON LE JEUNE,1.8620999999999999
"Commune d'Aillon-le-Jeune, Chef-Lieu",6.0,73340,73340002,4562100.0,608100.0,SP98,AILLON LE JEUNE,1.9706875
Corne - 11 rue de bellevue,1.0,49630,49630006,4747359.77,-34490.98,Gazole,LOIRE-AUTHION,1.8373809523809523
Corne - 11 rue de bellevue,2.0,49630,49630006,4747359.77,-34490.98,SP95,LOIRE-AUTHION,1.9264
Corne - 11 rue de bellevue,3.0,49630,49630006,4747359.77,-34490.98,E85,LOIRE-AUTHION,1.929
Corne - 11 rue de bellevue,5.0,49630,49630006,4747359.77,-34490.98,E10,LOIRE-AUTHION,1.929
Corne - 11 rue de bellevue,6.0,49630,49630006,4747359.77,-34490.98,SP98,LOIRE-AUTHION,1.9564838709677421
Cours Charles de Gaulle,1.0,17100,17100006,4574100.8800341,-62603.359222409,Gazole,Saintes,1.7476089743589744
Cours Charles de Gaulle,3.0,17100,17100006,4574100.8800341,-62603.359222409,E85,Saintes,0.9874047619047618
Cours Charles de Gaulle,4.0,17100,17100006,4574100.8800341,-62603.359222409,GPLc,Saintes,0.9988333333333332
Cours Charles de Gaulle,5.0,17100,17100006,4574100.8800341,-62603.359222409,E10,Saintes,1.7982799999999999
Cours Charles de Gaulle,6.0,17100,17100006,4574100.8800341,-62603.359222409,SP98,Saintes,1.879470588235294
Cours Hector Berlioz,1.0,17100,17100008,4573600.0,-64900.0,Gazole,Saintes,1.750536842105263
Cours Hector Berlioz,3.0,17100,17100008,4573600.0,-64900.0,E85,Saintes,1.0369615384615385
Cours Hector Berlioz,5.0,17100,17100008,4573600.0,-64900.0,E10,Saintes,1.8119418604651163
Cours Hector Berlioz,6.0,17100,17100008,4573600.0,-64900.0,SP98,Saintes,1.8948117647058824
Cours Joseph Colonna,1.0,20160,20160001,4216700.0,879900.0,Gazole,vico,1.9260217391304346
Cours Joseph Colonna,2.0,20160,20160001,4216700.0,879900.0,SP95,vico,1.9795777777777779
Cours de la Portelle,1.0,01120,1120004,4585300.0,505900.0,Gazole,MONTLUEL,1.7762190476190478
Cours de la Portelle,3.0,01120,1120004,4585300.0,505900.0,E85,MONTLUEL,1.0118055555555554
Cours de la Portelle,5.0,01120,1120004,4585300.0,505900.0,E10,MONTLUEL,1.823425925925926
Cours de la Portelle,6.0,01120,1120004,4585300.0,505900.0,SP98,MONTLUEL,1.8948556701030927
Creis Er Prat,1.0,56240,56240003,4791384.1,-333338.13,Gazole,PLOUAY,1.766266129032258
Creis Er Prat,3.0,56240,56240003,4791384.1,-333338.13,E85,PLOUAY,1.0172065217391304
Creis Er Prat,5.0,56240,56240003,4791384.1,-333338.13,E10,PLOUAY,1.8282136752136753
Creis Er Prat,6.0,56240,56240003,4791384.1,-333338.13,SP98,PLOUAY,1.8996610169491526
Croas houarn,1.0,29540,29540001,4819855.0732507,-369960.09408783,Gazole,Spezet,1.8233934426229508
Croas houarn,3.0,29540,29540001,4819855.0732507,-369960.09408783,E85,Spezet,1.1303225806451613
Croas houarn,5.0,29540,29540001,4819855.0732507,-369960.09408783,E10,Spezet,1.9123064516129034
Croas houarn,6.0,29540,29540001,4819855.0732507,-369960.09408783,SP98,Spezet,1.9736349206349206
Croix-Denis,1.0,25430,25430003,4730179.6258093,656997.2688391,Gazole,Sancey,1.8859230769230768
Croix-Denis,5.0,25430,25430003,4730179.6258093,656997.2688391,E10,Sancey,1.9615
D 174,1.0,41350,41350007,4757023.447,137039.328,Gazole,VINEUIL,1.7776840490797545
D 174,3.0,41350,41350007,4757023.447,137039.328,E85,VINEUIL,1.0526581469648562
D 174,5.0,41350,41350007,4757023.447,137039.328,E10,VINEUIL,1.8551114649681528
D 174,6.0,41350,41350007,4757023.447,137039.328,SP98,VINEUIL,1.9596666666666664
D 500,1.0,43240,43240001,4533045.08207,431906.795317,Gazole,SAINT-JUST-MALMONT,1.7894657534246576
D 500,2.0,43240,43240001,4533045.08207,431906.795317,SP95,SAINT-JUST-MALMONT,1.8930714285714287
D 500,5.0,43240,43240001,4533045.08207,431906.795317,E10,SAINT-JUST-MALMONT,1.8610714285714287
D 500,6.0,43240,43240001,4533045.08207,431906.795317,SP98,SAINT-JUST-MALMONT,1.926205882352941
D 58 BIVER,1.0,13120,13120005,4343447.42366,546494.276749,Gazole,GARDANNE,1.9156666666666666
D 58 BIVER,2.0,13120,13120005,4343447.42366,546494.276749,SP95,GARDANNE,1.9929999999999999
D 58 BIVER,6.0,13120,13120005,4343447.42366,546494.276749,SP98,GARDANNE,2.04
D 817,1.0,65190,65190001,4318500.0,23900.0,Gazole,TOURNAY,1.88421875
D 817,2.0,65190,65190001,4318500.0,23900.0,SP95,TOURNAY,1.9890625
D 911 LE BOIS DU FOUR,1.0,12780,12780002,4423609.94618,298684.312288,Gazole,SAINT LéONS,1.8135818181818182
D 911 LE BOIS DU FOUR,2.0,12780,12780002,4423609.94618,298684.312288,SP95,SAINT LéONS,1.9237857142857142
D 911 LE BOIS DU FOUR,6.0,12780,12780002,4423609.94618,298684.312288,SP98,SAINT LéONS,1.9715
D 937 ZAC DU BEAUPRE,1.0,62131,62131001,5050200.0,265200.0,Gazole,VERQUIN,1.7882790697674418
D 937 ZAC DU BEAUPRE,3.0,62131,62131001,5050200.0,265200.0,E85,VERQUIN,1.1214545454545455
D 937 ZAC DU BEAUPRE,5.0,62131,62131001,5050200.0,265200.0,E10,VERQUIN,1.827037037037037
D 937 ZAC DU BEAUPRE,6.0,62131,62131001,5050200.0,265200.0,SP98,VERQUIN,1.8935882352941178
D 949 -LES QUATRE CHEMINS,1.0,85400,85400002,4646800.0,-111100.0,Gazole,SAINTE-GEMME-LA-PLAINE,1.861629213483146
D 949 -LES QUATRE CHEMINS,2.0,85400,85400002,4646800.0,-111100.0,SP95,SAINTE-GEMME-LA-PLAINE,1.9639041095890413
D 949 -LES QUATRE CHEMINS,4.0,85400,85400002,4646800.0,-111100.0,GPLc,SAINTE-GEMME-LA-PLAINE,0.98
D1 - LIEU DIT LE PRE MONTRE,1.0,02380,2380002,4948900.0,333600.0,Gazole,Crécy-au-Mont,1.7815428571428573
D1 - LIEU DIT LE PRE MONTRE,3.0,02380,2380002,4948900.0,333600.0,E85,Crécy-au-Mont,1.0658672839506174
D1 - LIEU DIT LE PRE MONTRE,5.0,02380,2380002,4948900.0,333600.0,E10,Crécy-au-Mont,1.8526180124223603
D1 - LIEU DIT LE PRE MONTRE,6.0,02380,2380002,4948900.0,333600.0,SP98,Crécy-au-Mont,1.9387120253164558
D17 - ROUTE DE COUERON,1.0,44360,44360009,4727432.4138225,-178013.37480546,Gazole,Saint-Étienne-de-Montluc,1.8730737704918032
D17 - ROUTE DE COUERON,5.0,44360,44360009,4727432.4138225,-178013.37480546,E10,Saint-Étienne-de-Montluc,1.9058629032258065
D17 - ROUTE DE COUERON,6.0,44360,44360009,4727432.4138225,-178013.37480546,SP98,Saint-Étienne-de-Montluc,1.9944752475247525
D177 - LES BOIS,1.0,35580,35580004,4791700.0,-185700.0,Gazole,GUIGNEN,1.7638565400843882
D177 - LES BOIS,5.0,35580,35580004,4791700.0,-185700.0,E10,GUIGNEN,1.839049079754601
D177 - LES BOIS,6.0,35580,35580004,4791700.0,-185700.0,SP98,GUIGNEN,1.9219539877300613
D19 CHAMPS GRELIERE,1.0,63780,63780001,4593957.1,283711.8,Gazole,Saint-Georges-de-Mons,1.790718309859155
D19 CHAMPS GRELIERE,2.0,63780,63780001,4593957.1,283711.8,SP95,Saint-Georges-de-Mons,1.8901304347826087
D19 CHAMPS GRELIERE,3.0,63780,63780001,4593957.1,283711.8,E85,Saint-Georges-de-Mons,0.985
D19 CHAMPS GRELIERE,5.0,63780,63780001,4593957.1,283711.8,E10,Saint-Georges-de-Mons,1.8374285714285714
D19 CHAMPS GRELIERE,6.0,63780,63780001,4593957.1,283711.8,SP98,Saint-Georges-de-Mons,1.9156153846153847
D3,1.0,33430,33430001,4443387.74007,-21895.2882664,Gazole,BAZAS,1.7741641791044775
D3,2.0,33430,33430001,4443387.74007,-21895.2882664,SP95,BAZAS,1.8672
D3,5.0,33430,33430001,4443387.74007,-21895.2882664,E10,BAZAS,1.8239056603773585
D3,6.0,33430,33430001,4443387.74007,-21895.2882664,SP98,BAZAS,1.908591836734694
D770,1.0,29260,29260002,4855312.0,-430937.0,Gazole,Ploudaniel,1.8371125
D770,5.0,29260,29260002,4855312.0,-430937.0,E10,Ploudaniel,1.91611875
D770,6.0,29260,29260002,4855312.0,-430937.0,SP98,Ploudaniel,1.998
D8  le bourg est,1.0,33730,33730003,4448121.57,-36714.31,Gazole,Noaillan,1.76452
D8  le bourg est,5.0,33730,33730003,4448121.57,-36714.31,E10,Noaillan,1.8349318181818182
D8  le bourg est,6.0,33730,33730003,4448121.57,-36714.31,SP98,Noaillan,1.9134666666666666
D809 Aire de la Garde,1.0,48200,48200007,4487100.0,325300.0,Gazole,Albaret-Sainte-Marie,2.052308823529412
D809 Aire de la Garde,5.0,48200,48200007,4487100.0,325300.0,E10,Albaret-Sainte-Marie,2.093094488188976
D809 Aire de la Garde,6.0,48200,48200007,4487100.0,325300.0,SP98,Albaret-Sainte-Marie,2.21509375
D840,1.0,12330,12330002,4444100.0,244100.0,Gazole,NUCES,1.8828484848484848
D840,2.0,12330,12330002,4444100.0,244100.0,SP95,NUCES,1.96048
D948,1.0,79500,79500003,4620500.0,-9700.0,Gazole,Chail,1.8710810810810812
D948,5.0,79500,79500003,4620500.0,-9700.0,E10,Chail,1.9281818181818182
D952 LIEU DIT LE CARROUQUIER,1.0,13115,13115001,4368600.0,571300.0,Gazole,Saint-Paul-lez-Durance,1.951064516129032
D952 LIEU DIT LE CARROUQUIER,2.0,13115,13115001,4368600.0,571300.0,SP95,Saint-Paul-lez-Durance,2.016833333333333
D952 LIEU DIT LE CARROUQUIER,6.0,13115,13115001,4368600.0,571300.0,SP98,Saint-Paul-lez-Durance,2.1140476190476187
DE LA REPUBLIQUE,1.0,30129,30129002,4382100.0,446900.0,Gazole,Manduel,1.8120263157894736
DE LA REPUBLIQUE,2.0,30129,30129002,4382100.0,446900.0,SP95,Manduel,1.8801176470588234
DE LA REPUBLIQUE,6.0,30129,30129002,4382100.0,446900.0,SP98,Manduel,1.919709677419355
DEP 612 - LIEU DIT LE SALAOU,1.0,66300,66300015,4262600.0,276700.0,Gazole,LLUPIA,1.8073673469387757
DEP 612 - LIEU DIT LE SALAOU,3.0,66300,66300015,4262600.0,276700.0,E85,LLUPIA,1.0558999999999998
DEP 612 - LIEU DIT LE SALAOU,5.0,66300,66300015,4262600.0,276700.0,E10,LLUPIA,1.8592666666666666
DEP 612 - LIEU DIT LE SALAOU,6.0,66300,66300015,4262600.0,276700.0,SP98,LLUPIA,1.9160000000000001
DEVIATION CD 88 - 1 ROUTE DE ROI,1.0,93290,93290005,4898400.0,255000.0,Gazole,Tremblay-en-France,1.9277475083056477
DEVIATION CD 88 - 1 ROUTE DE ROI,6.0,93290,93290005,4898400.0,255000.0,SP98,Tremblay-en-France,2.023569536423841
DEVIATION NORD DE SENLIS - Avenue du Poteau,1.0,60300,60300010,4922100.0,259300.0,Gazole,CHAMANT,1.903467692307692
DEVIATION NORD DE SENLIS - Avenue du Poteau,3.0,60300,60300010,4922100.0,259300.0,E85,CHAMANT,1.067276923076923
DEVIATION NORD DE SENLIS - Avenue du Poteau,5.0,60300,60300010,4922100.0,259300.0,E10,CHAMANT,1.9500221518987342
DEVIATION NORD DE SENLIS - Avenue du Poteau,6.0,60300,60300010,4922100.0,259300.0,SP98,CHAMANT,2.0133428571428573
DEVIATION RN 568 OUEST,1.0,13270,13270004,4344100.0,494000.0,Gazole,Fos-sur-Mer,1.7961339285714286
DEVIATION RN 568 OUEST,5.0,13270,13270004,4344100.0,494000.0,E10,Fos-sur-Mer,1.842271028037383
DEVIATION RN 568 OUEST,6.0,13270,13270004,4344100.0,494000.0,SP98,Fos-sur-Mer,1.9214903846153848
DOMAINE DU BOIS DES ROCHES,1.0,91240,91240001,4863900.0,232000.0,Gazole,Saint-Michel-sur-Orge,1.8287657657657657
DOMAINE DU BOIS DES ROCHES,4.0,91240,91240001,4863900.0,232000.0,GPLc,Saint-Michel-sur-Orge,0.9367040816326531
DOMAINE DU BOIS DES ROCHES,5.0,91240,91240001,4863900.0,232000.0,E10,Saint-Michel-sur-Orge,1.892209090909091
DOMAINE DU BOIS DES ROCHES,6.0,91240,91240001,4863900.0,232000.0,SP98,Saint-Michel-sur-Orge,1.9693529411764708
Domaine de Penfoul Bihan,1.0,29950,29950001,4788200.0,-411200.0,Gazole,BENODET,1.7519322916666666
Domaine de Penfoul Bihan,5.0,29950,29950001,4788200.0,-411200.0,E10,BENODET,1.8295217391304348
Domaine de Penfoul Bihan,6.0,29950,29950001,4788200.0,-411200.0,SP98,BENODET,1.897421052631579
Domaine de la Garode,1.0,07240,7240002,4489773.0,464767.0,Gazole,Vernoux-en-Vivarais,1.851
Domaine de la Garode,2.0,07240,7240002,4489773.0,464767.0,SP95,Vernoux-en-Vivarais,1.9377058823529414
Domaine des Sannes,1.0,03400,3400006,4649700.0,336200.0,Gazole,TOULON-SUR-ALLIER,1.932696
Domaine des Sannes,3.0,03400,3400006,4649700.0,336200.0,E85,TOULON-SUR-ALLIER,1.3394444444444444
Domaine des Sannes,5.0,03400,3400006,4649700.0,336200.0,E10,TOULON-SUR-ALLIER,2.006896
Domaine des Sannes,6.0,03400,3400006,4649700.0,336200.0,SP98,TOULON-SUR-ALLIER,2.141952
Drève Du Bailly,1.0,59850,59850002,5068700.0,284000.0,Gazole,Nieppe,1.7538245614035088
Drève Du Bailly,3.0,59850,59850002,5068700.0,284000.0,E85,Nieppe,1.0401125
Drève Du Bailly,4.0,59850,59850002,5068700.0,284000.0,GPLc,Nieppe,1.09
Drève Du Bailly,5.0,59850,59850002,5068700.0,284000.0,E10,Nieppe,1.8165624999999999
Drève Du Bailly,6.0,59850,59850002,5068700.0,284000.0,SP98,Nieppe,1.9025986394557823
Départemental RD 6014,1.0,76520,76520002,4938700.0,119900.0,Gazole,Boos,1.767534090909091
Départemental RD 6014,2.0,76520,76520002,4938700.0,119900.0,SP95,Boos,1.8721411764705882
Départemental RD 6014,5.0,76520,76520002,4938700.0,119900.0,E10,Boos,1.836452380952381
ECHANGEUR NORD,1.0,79310,79310001,4654600.0,-31400.0,Gazole,Mazières-en-Gâtine,1.864196581196581
ECHANGEUR NORD,5.0,79310,79310001,4654600.0,-31400.0,E10,Mazières-en-Gâtine,1.9128839285714285
ECHANGEUR NORD,6.0,79310,79310001,4654600.0,-31400.0,SP98,Mazières-en-Gâtine,2.0066875
ECOPARC DEPARTEMENTAL CD.112,1.0,34130,34130002,4363900.0,396400.0,Gazole,SAINT-AUNES,1.7652631578947369
ECOPARC DEPARTEMENTAL CD.112,2.0,34130,34130002,4363900.0,396400.0,SP95,SAINT-AUNES,1.8622847682119203
ECOPARC DEPARTEMENTAL CD.112,5.0,34130,34130002,4363900.0,396400.0,E10,SAINT-AUNES,1.8178874172185429
ECOPARC DEPARTEMENTAL CD.112,6.0,34130,34130002,4363900.0,396400.0,SP98,SAINT-AUNES,1.9052857142857142
ESPACE ATRIUM,1.0,67190,67190004,4853268.0,747038.0,Gazole,Mutzig,1.82408
ESPACE ATRIUM,2.0,67190,67190004,4853268.0,747038.0,SP95,Mutzig,1.8529444444444445
ESPACE ATRIUM,6.0,67190,67190004,4853268.0,747038.0,SP98,Mutzig,1.9197446808510636
ESPACE CIAL GRAND LAC,1.0,44310,44310001,4704729.577,-164039.048,Gazole,SAINT-PHILBERT-DE-GRAND-LIEU,1.7558698630136984
ESPACE CIAL GRAND LAC,2.0,44310,44310001,4704729.577,-164039.048,SP95,SAINT-PHILBERT-DE-GRAND-LIEU,1.879
ESPACE CIAL GRAND LAC,4.0,44310,44310001,4704729.577,-164039.048,GPLc,SAINT-PHILBERT-DE-GRAND-LIEU,0.9272499999999999
ESPACE CIAL GRAND LAC,5.0,44310,44310001,4704729.577,-164039.048,E10,SAINT-PHILBERT-DE-GRAND-LIEU,1.8056762589928057
ESPACE CIAL GRAND LAC,6.0,44310,44310001,4704729.577,-164039.048,SP98,SAINT-PHILBERT-DE-GRAND-LIEU,1.8976511627906976
EX AUTOPORT DU FREJUS,1.0,73500,73500006,4519700.0,662400.0,Gazole,Freney,2.0076137339055795
EX AUTOPORT DU FREJUS,6.0,73500,73500006,4519700.0,662400.0,SP98,Freney,2.206038626609442
