Adresse,PrixID,CodePostal,ID,Latitude,Longitude,PrixNom,Ville,PrixValeur
"45, rue des Morines",3.0,41250,41250001,4756200.0,145000.0,E85,MONT-PRèS-CHAMBORD,0.599
"45, rue des Morines",5.0,41250,41250001,4756200.0,145000.0,E10,MONT-PRèS-CHAMBORD,1.458070588235294
"45, rue des Morines",6.0,41250,41250001,4756200.0,145000.0,SP98,MONT-PRèS-CHAMBORD,1.5513411764705882
450 Avenue du Général de Gaulle,1.0,33140,33140006,4475214.0,-53211.0,Gazole,Cadaujac,1.4097625
450 Avenue du Général de Gaulle,2.0,33140,33140006,4475214.0,-53211.0,SP95,Cadaujac,1.482113924050633
450 Avenue du Général de Gaulle,6.0,33140,33140006,4475214.0,-53211.0,SP98,Cadaujac,1.5058125
450 CHEMIN DU LITTORAL,1.0,13016,13016008,4334900.0,534300.0,Gazole,MARSEILLE,1.414013966480447
450 CHEMIN DU LITTORAL,4.0,13016,13016008,4334900.0,534300.0,GPLc,MARSEILLE,0.7999162011173184
450 CHEMIN DU LITTORAL,5.0,13016,13016008,4334900.0,534300.0,E10,MARSEILLE,1.4413072625698324
450 CHEMIN DU LITTORAL,6.0,13016,13016008,4334900.0,534300.0,SP98,MARSEILLE,1.5472318435754189
450 ROUTE D'AQUITAINE,1.0,32400,32400003,4366800.0,-7900.0,Gazole,Riscle,1.5567391304347824
450 ROUTE D'AQUITAINE,2.0,32400,32400003,4366800.0,-7900.0,SP95,Riscle,1.615
450 Rue des Aulnes,1.0,60390,60390001,4936800.0,198700.0,Gazole,AUNEUIL,1.4181777777777778
450 Rue des Aulnes,2.0,60390,60390001,4936800.0,198700.0,SP95,AUNEUIL,1.5116521739130435
450 Rue des Aulnes,6.0,60390,60390001,4936800.0,198700.0,SP98,AUNEUIL,1.5409772727272728
456 Avenue des Chabauds,1.0,13320,13320005,4343500.0,539700.0,Gazole,Bouc-Bel-Air,1.569438596491228
456 Avenue des Chabauds,4.0,13320,13320005,4343500.0,539700.0,GPLc,Bouc-Bel-Air,1.014
456 Avenue des Chabauds,5.0,13320,13320005,4343500.0,539700.0,E10,Bouc-Bel-Air,1.6009047619047618
456 Avenue des Chabauds,6.0,13320,13320005,4343500.0,539700.0,SP98,Bouc-Bel-Air,1.7016984126984127
459 AV.DE LA JUSTICE,1.0,34090,34090003,4362659.0,387592.0,Gazole,MONTPELLIER,1.4126732394366197
459 AV.DE LA JUSTICE,5.0,34090,34090003,4362659.0,387592.0,E10,MONTPELLIER,1.4597380281690142
459 AV.DE LA JUSTICE,6.0,34090,34090003,4362659.0,387592.0,SP98,MONTPELLIER,1.5720056338028168
46 AV. DE PROVENCE,1.0,05000,5000017,4454104.0,605755.0,Gazole,GAP,1.5148529411764704
46 AV. DE PROVENCE,4.0,05000,5000017,4454104.0,605755.0,GPLc,GAP,0.9204042553191489
46 AV. DE PROVENCE,5.0,05000,5000017,4454104.0,605755.0,E10,GAP,1.5648365758754865
46 AV. DE PROVENCE,6.0,05000,5000017,4454104.0,605755.0,SP98,GAP,1.6743
46 Avenue Faidherbe,1.0,02100,2100008,4984389.0,327916.0,Gazole,Saint-Quentin,1.4180637898686679
46 Avenue Faidherbe,5.0,02100,2100008,4984389.0,327916.0,E10,Saint-Quentin,1.4613846153846155
46 Avenue Faidherbe,6.0,02100,2100008,4984389.0,327916.0,SP98,Saint-Quentin,1.5678311444652908
46 Avenue Franklin Roosevelt,1.0,06110,6110006,4357260.0,700060.0,Gazole,Le Cannet,1.4279595375722542
46 Avenue Franklin Roosevelt,2.0,06110,6110006,4357260.0,700060.0,SP95,Le Cannet,1.5059248554913294
46 Avenue Franklin Roosevelt,5.0,06110,6110006,4357260.0,700060.0,E10,Le Cannet,1.4548830409356726
46 Avenue Franklin Roosevelt,6.0,06110,6110006,4357260.0,700060.0,SP98,Le Cannet,1.5403313953488373
46 Avenue d'Auvergne,1.0,23000,23000001,4616800.0,188800.0,Gazole,Guéret,1.41972
46 Avenue d'Auvergne,2.0,23000,23000001,4616800.0,188800.0,SP95,Guéret,1.5053624161073826
46 Avenue d'Auvergne,5.0,23000,23000001,4616800.0,188800.0,E10,Guéret,1.4655286195286197
46 Avenue d'Auvergne,6.0,23000,23000001,4616800.0,188800.0,SP98,Guéret,1.5401766666666667
46 Avenue de la Liberté,1.0,59163,59163002,5045300.0,358900.0,Gazole,CONDE-SUR-L'ESCAUT,1.5021927710843375
46 Avenue de la Liberté,5.0,59163,59163002,5045300.0,358900.0,E10,CONDE-SUR-L'ESCAUT,1.5304698795180722
46 Avenue de la Liberté,6.0,59163,59163002,5045300.0,358900.0,SP98,CONDE-SUR-L'ESCAUT,1.6403658536585364
46 Avenue des Alpes,1.0,04800,4800001,4375600.0,588700.0,Gazole,Gréoux-les-Bains,1.5406279069767443
46 Avenue des Alpes,5.0,04800,4800001,4375600.0,588700.0,E10,Gréoux-les-Bains,1.5794615384615385
46 Avenue des Alpes,6.0,04800,4800001,4375600.0,588700.0,SP98,Gréoux-les-Bains,1.6894615384615386
46 Avenue du Président John F. Kennedy,1.0,78230,78230002,4888072.0,209722.0,Gazole,Le Pecq,1.442720930232558
46 Avenue du Président John F. Kennedy,5.0,78230,78230002,4888072.0,209722.0,E10,Le Pecq,1.472549833887043
46 Avenue du Président John F. Kennedy,6.0,78230,78230002,4888072.0,209722.0,SP98,Le Pecq,1.5572857142857142
46 PLACE CLAUDE CHIAPPE,1.0,83130,83130005,4312488.0,600718.0,Gazole,LA GARDE,1.4204035087719298
46 PLACE CLAUDE CHIAPPE,2.0,83130,83130005,4312488.0,600718.0,SP95,LA GARDE,1.4860454545454544
46 PLACE CLAUDE CHIAPPE,6.0,83130,83130005,4312488.0,600718.0,SP98,LA GARDE,1.512211009174312
46 RUE DES PONTS,1.0,78290,78290003,4887541.93193,214017.857653,Gazole,Croissy-sur-Seine,1.537941340782123
46 RUE DES PONTS,3.0,78290,78290003,4887541.93193,214017.857653,E85,Croissy-sur-Seine,0.7242380952380952
46 RUE DES PONTS,5.0,78290,78290003,4887541.93193,214017.857653,E10,Croissy-sur-Seine,1.5608212290502792
46 RUE DES PONTS,6.0,78290,78290003,4887541.93193,214017.857653,SP98,Croissy-sur-Seine,1.6708212290502793
46 Rue Eugène Mathis,1.0,88230,88230001,4818503.19114,699347.403018,Gazole,FRAIZE,1.5467777777777778
46 Rue Eugène Mathis,5.0,88230,88230001,4818503.19114,699347.403018,E10,FRAIZE,1.5780999999999998
46 Rue de Langres,1.0,52600,52600001,4780400.0,542600.0,Gazole,CHALINDREY,1.491142857142857
46 Rue de Langres,2.0,52600,52600001,4780400.0,542600.0,SP95,CHALINDREY,1.556142857142857
46 Rue de Langres,6.0,52600,52600001,4780400.0,542600.0,SP98,CHALINDREY,1.6047142857142858
46 Rue de Villeparisis,1.0,77290,77290002,4898100.0,272000.0,Gazole,MITRY-MORY,1.4435116279069768
46 Rue de Villeparisis,2.0,77290,77290002,4898100.0,272000.0,SP95,MITRY-MORY,1.5120700934579439
46 Rue de Villeparisis,6.0,77290,77290002,4898100.0,272000.0,SP98,MITRY-MORY,1.5446372093023255
46 Rue du Capitaine Caillon,1.0,54230,54230001,4861467.0,610399.0,Gazole,Neuves-Maisons,1.4312892561983472
46 Rue du Capitaine Caillon,5.0,54230,54230001,4861467.0,610399.0,E10,Neuves-Maisons,1.464700826446281
46 Rue du Capitaine Caillon,6.0,54230,54230001,4861467.0,610399.0,SP98,Neuves-Maisons,1.5672694214876033
46 avenue de lattre de tassigny,1.0,53000,53002001,4807900.0,-79900.0,Gazole,LAVAL,1.408252427184466
46 avenue de lattre de tassigny,2.0,53000,53002001,4807900.0,-79900.0,SP95,LAVAL,1.5066698717948719
46 avenue de lattre de tassigny,3.0,53000,53002001,4807900.0,-79900.0,E85,LAVAL,0.7340884353741497
46 avenue de lattre de tassigny,5.0,53000,53002001,4807900.0,-79900.0,E10,LAVAL,1.4543171521035598
46 avenue de lattre de tassigny,6.0,53000,53002001,4807900.0,-79900.0,SP98,LAVAL,1.536549839228296
46 avenue du 8 mai 1945,1.0,91100,91100019,4861113.6939679,245211.81995589,Gazole,CORBEIL ESSONNES,1.4478636363636364
46 avenue du 8 mai 1945,5.0,91100,91100019,4861113.6939679,245211.81995589,E10,CORBEIL ESSONNES,1.4864597902097902
46 avenue du 8 mai 1945,6.0,91100,91100019,4861113.6939679,245211.81995589,SP98,CORBEIL ESSONNES,1.576041958041958
46 route de ST-MAIXENT,1.0,79200,79200008,4660940.29,-23516.606,Gazole,POMPAIRE,1.4012368421052632
46 route de ST-MAIXENT,2.0,79200,79200008,4660940.29,-23516.606,SP95,POMPAIRE,1.49275
46 route de ST-MAIXENT,6.0,79200,79200008,4660940.29,-23516.606,SP98,POMPAIRE,1.5255263157894738
46 route du Magarin,1.0,17920,17920001,4569906.828,-105313.919,Gazole,BREUILLET,1.4543951612903228
46 route du Magarin,4.0,17920,17920001,4569906.828,-105313.919,GPLc,BREUILLET,0.91
46 route du Magarin,5.0,17920,17920001,4569906.828,-105313.919,E10,BREUILLET,1.5889918032786887
46 route du Magarin,6.0,17920,17920001,4569906.828,-105313.919,SP98,BREUILLET,1.6237355371900826
46 rue Jacques Vergeron,1.0,33920,33920003,4513884.0,-44292.0,Gazole,Saint-Savin,1.4285833333333333
46 rue Jacques Vergeron,2.0,33920,33920003,4513884.0,-44292.0,SP95,Saint-Savin,1.514357142857143
46 rue Jacques Vergeron,5.0,33920,33920003,4513884.0,-44292.0,E10,Saint-Savin,1.474
46 rue de la Forêt,1.0,35340,35340003,4818000.0,-143800.0,Gazole,LA BOUëXIèRE,1.4291538461538462
46 rue de la Forêt,2.0,35340,35340003,4818000.0,-143800.0,SP95,LA BOUëXIèRE,1.5122857142857142
46 rue de la Forêt,5.0,35340,35340003,4818000.0,-143800.0,E10,LA BOUëXIèRE,1.4848974358974358
46 rue de la Forêt,6.0,35340,35340003,4818000.0,-143800.0,SP98,LA BOUëXIèRE,1.635057142857143
"46, AV.DES MARRONNIERS",1.0,69270,69270004,4582109.0,486263.0,Gazole,Fontaines-sur-Saône,1.4118938547486035
"46, AV.DES MARRONNIERS",5.0,69270,69270004,4582109.0,486263.0,E10,Fontaines-sur-Saône,1.447994413407821
"46, AV.DES MARRONNIERS",6.0,69270,69270004,4582109.0,486263.0,SP98,Fontaines-sur-Saône,1.5492094972067039
460 Grande Rue,1.0,10130,10130004,4809900.0,392000.0,Gazole,AUXON,1.4202407407407407
460 Grande Rue,3.0,10130,10130004,4809900.0,392000.0,E85,AUXON,0.6483333333333333
460 Grande Rue,5.0,10130,10130004,4809900.0,392000.0,E10,AUXON,1.495
460 Grande Rue,6.0,10130,10130004,4809900.0,392000.0,SP98,AUXON,1.53534693877551
463 Route du Médoc,1.0,33520,33520005,4487777.001,-62338.721,Gazole,BRUGES,1.4458082191780823
463 Route du Médoc,5.0,33520,33520005,4487777.001,-62338.721,E10,BRUGES,1.5243648648648649
463 Route du Médoc,6.0,33520,33520005,4487777.001,-62338.721,SP98,BRUGES,1.6243648648648648
464 ROUTE DE DIOU,1.0,03290,3290002,4651700.0,369200.0,Gazole,DOMPIERRE SUR BESBRE,1.4488292682926829
464 ROUTE DE DIOU,2.0,03290,3290002,4651700.0,369200.0,SP95,DOMPIERRE SUR BESBRE,1.5296097560975608
464 ROUTE DE DIOU,6.0,03290,3290002,4651700.0,369200.0,SP98,DOMPIERRE SUR BESBRE,1.547121951219512
468 Route de Toulouse,1.0,33130,33130004,4479000.0,-56700.0,Gazole,BèGLES,1.4192716049382716
468 Route de Toulouse,5.0,33130,33130004,4479000.0,-56700.0,E10,BèGLES,1.451280487804878
468 Route de Toulouse,6.0,33130,33130004,4479000.0,-56700.0,SP98,BèGLES,1.535962962962963
47 AVENUE DU GENERAL DE GAULLE,1.0,95350,95350004,4899300.0,235900.0,Gazole,Saint-Brice-sous-Forêt,1.5790726256983239
47 AVENUE DU GENERAL DE GAULLE,3.0,95350,95350004,4899300.0,235900.0,E85,Saint-Brice-sous-Forêt,0.7125474860335196
47 AVENUE DU GENERAL DE GAULLE,5.0,95350,95350004,4899300.0,235900.0,E10,Saint-Brice-sous-Forêt,1.6055446927374302
47 AVENUE DU GENERAL DE GAULLE,6.0,95350,95350004,4899300.0,235900.0,SP98,Saint-Brice-sous-Forêt,1.71554469273743
47 Avenue Claude et Émile Puzenat,1.0,71140,71140002,4662400.0,375700.0,Gazole,Bourbon-Lancy,1.5802702702702702
47 Avenue Claude et Émile Puzenat,2.0,71140,71140002,4662400.0,375700.0,SP95,Bourbon-Lancy,1.5806060606060606
47 Avenue Claude et Émile Puzenat,5.0,71140,71140002,4662400.0,375700.0,E10,Bourbon-Lancy,1.5312903225806451
47 BD DE VAUGIRARD,5.0,75015,75015031,4884082.894,231725.982,E10,PARIS,1.673631728045326
47 BLD DU HAVRE,1.0,92000,92000018,4891857.0,222317.0,Gazole,NANTERRE,1.5618526912181303
47 BLD DU HAVRE,4.0,92000,92000018,4891857.0,222317.0,GPLc,NANTERRE,0.9175028248587571
47 BLD DU HAVRE,5.0,92000,92000018,4891857.0,222317.0,E10,NANTERRE,1.606138418079096
47 BLD DU HAVRE,6.0,92000,92000018,4891857.0,222317.0,SP98,NANTERRE,1.716138418079096
47 Boulevard Jean Jaurès,1.0,54000,54000009,4868102.0,617872.0,Gazole,Nancy,1.4273770226537217
47 Boulevard Jean Jaurès,5.0,54000,54000009,4868102.0,617872.0,E10,Nancy,1.4671084142394824
47 Boulevard Jean Jaurès,6.0,54000,54000009,4868102.0,617872.0,SP98,Nancy,1.568514563106796
47 Boulevard Talabot,1.0,30900,30000006,4383829.0,437225.0,Gazole,Nîmes,1.4187732426303856
47 Boulevard Talabot,5.0,30900,30000006,4383829.0,437225.0,E10,Nîmes,1.4498979591836736
47 Boulevard Talabot,6.0,30900,30000006,4383829.0,437225.0,SP98,Nîmes,1.5349115646258504
47 COURS EMILE ZOLA,1.0,69100,69100031,4577100.87,486666.777,Gazole,VILLEURBANNE,1.5425185185185184
47 COURS EMILE ZOLA,5.0,69100,69100031,4577100.87,486666.777,E10,VILLEURBANNE,1.5657346938775512
47 COURS EMILE ZOLA,6.0,69100,69100031,4577100.87,486666.777,SP98,VILLEURBANNE,1.685734693877551
47 ROUTE D'ARRAS,1.0,62300,62300016,5042600.0,282000.0,Gazole,LENS,1.3963962264150944
47 ROUTE D'ARRAS,2.0,62300,62300016,5042600.0,282000.0,SP95,LENS,1.446
47 ROUTE D'ARRAS,3.0,62300,62300016,5042600.0,282000.0,E85,LENS,1.4686666666666668
47 ROUTE D'ARRAS,4.0,62300,62300016,5042600.0,282000.0,GPLc,LENS,1.389
47 ROUTE D'ARRAS,5.0,62300,62300016,5042600.0,282000.0,E10,LENS,1.4140149253731342
47 ROUTE D'ARRAS,6.0,62300,62300016,5042600.0,282000.0,SP98,LENS,1.5061
47 Route de Bray,1.0,10400,10400003,4848593.0,349118.0,Gazole,Nogent-sur-Seine,1.412463768115942
47 Route de Bray,2.0,10400,10400003,4848593.0,349118.0,SP95,Nogent-sur-Seine,1.4908627450980392
47 Route de Bray,5.0,10400,10400003,4848593.0,349118.0,E10,Nogent-sur-Seine,1.458351851851852
47 Route de Bray,6.0,10400,10400003,4848593.0,349118.0,SP98,Nogent-sur-Seine,1.5243170731707316
47 Route de Lyon,1.0,01800,1800001,4590100.0,519100.0,Gazole,MEXIMIEUX,1.4035579710144928
47 Route de Lyon,2.0,01800,1800001,4590100.0,519100.0,SP95,MEXIMIEUX,1.4815841584158416
47 Route de Lyon,6.0,01800,1800001,4590100.0,519100.0,SP98,MEXIMIEUX,1.515516129032258
47 Rue Gosset,1.0,51100,51100002,4926584.0,403950.0,Gazole,Reims,1.4267999999999998
47 Rue Gosset,2.0,51100,51100002,4926584.0,403950.0,SP95,Reims,1.5050925925925926
47 Rue Gosset,6.0,51100,51100002,4926584.0,403950.0,SP98,Reims,1.5301176470588234
47 Rue Jules Lefèbvre,1.0,02130,2310002,4919591.0,351429.0,Gazole,Fère-en-Tardenois,1.4807391304347826
47 Rue Jules Lefèbvre,2.0,02130,2310002,4919591.0,351429.0,SP95,Fère-en-Tardenois,1.5675714285714286
47 Rue Jules Lefèbvre,6.0,02130,2310002,4919591.0,351429.0,SP98,Fère-en-Tardenois,1.6109047619047618
47 Rue Nationale,1.0,62290,62290003,5048400.0,265900.0,Gazole,NOEUX-LES-MINES,1.609
47 Rue Nationale,5.0,62290,62290003,5048400.0,265900.0,E10,NOEUX-LES-MINES,1.6588888888888889
47 Rue Nationale,6.0,62290,62290003,5048400.0,265900.0,SP98,NOEUX-LES-MINES,1.7455555555555557
47 Rue Notre-Dame de Bon Secours,1.0,60200,60200001,4941300.0,281600.0,Gazole,COMPIèGNE,1.402359375
47 Rue Notre-Dame de Bon Secours,5.0,60200,60200001,4941300.0,281600.0,E10,COMPIèGNE,1.4314
47 Rue Notre-Dame de Bon Secours,6.0,60200,60200001,4941300.0,281600.0,SP98,COMPIèGNE,1.519046153846154
47 Rue Émile Zola,1.0,59320,59320004,5061500.0,296800.0,Gazole,HALLENNES-LEZ-HAUBOURDIN,1.3883814432989692
47 Rue Émile Zola,5.0,59320,59320004,5061500.0,296800.0,E10,HALLENNES-LEZ-HAUBOURDIN,1.4339333333333335
47 Rue Émile Zola,6.0,59320,59320004,5061500.0,296800.0,SP98,HALLENNES-LEZ-HAUBOURDIN,1.5116941176470589
47 rue Gabriel Bouthiere,1.0,71190,71190003,4686600.0,419000.0,Gazole,Étang-sur-Arroux,1.437470588235294
47 rue Gabriel Bouthiere,2.0,71190,71190003,4686600.0,419000.0,SP95,Étang-sur-Arroux,1.5113529411764706
47 rue Gabriel Bouthiere,6.0,71190,71190003,4686600.0,419000.0,SP98,Étang-sur-Arroux,1.5455882352941175
47 rue Jean Baptiste Lebas,1.0,59133,59133002,5052100.0,302100.0,Gazole,Phalempin,1.4430833333333333
47 rue Jean Baptiste Lebas,2.0,59133,59133002,5052100.0,302100.0,SP95,Phalempin,1.5571818181818182
47 rue Jean Baptiste Lebas,6.0,59133,59133002,5052100.0,302100.0,SP98,Phalempin,1.5808181818181817
47 rue Roger Salengro,1.0,40110,40110002,4403100.0,-91100.0,Gazole,MORCENX,1.429780487804878
47 rue Roger Salengro,2.0,40110,40110002,4403100.0,-91100.0,SP95,MORCENX,1.5396764705882353
47 rue Roger Salengro,5.0,40110,40110002,4403100.0,-91100.0,E10,MORCENX,1.569
47 rue Roger Salengro,6.0,40110,40110002,4403100.0,-91100.0,SP98,MORCENX,1.572857142857143
47 rue de l'avenir,1.0,35550,35550004,4780900.0,-193700.0,Gazole,PIPRIAC,1.395190476190476
47 rue de l'avenir,3.0,35550,35550004,4780900.0,-193700.0,E85,PIPRIAC,0.6489
47 rue de l'avenir,5.0,35550,35550004,4780900.0,-193700.0,E10,PIPRIAC,1.4444626865671641
47 rue de l'avenir,6.0,35550,35550004,4780900.0,-193700.0,SP98,PIPRIAC,1.5299347826086958
"47, AVENUE DE LA FONTENELLE",1.0,88000,88000009,4819161.771,644013.961,Gazole,EPINAL,1.5226442577030812
"47, AVENUE DE LA FONTENELLE",3.0,88000,88000009,4819161.771,644013.961,E85,EPINAL,0.7463389355742297
"47, AVENUE DE LA FONTENELLE",5.0,88000,88000009,4819161.771,644013.961,E10,EPINAL,1.5513837535014006
"47, AVENUE DE LA FONTENELLE",6.0,88000,88000009,4819161.771,644013.961,SP98,EPINAL,1.6613837535014007
"47, Avenue Winston Churchill",1.0,87220,87220003,4580900.0,133100.0,Gazole,FEYTIAT,1.5206153846153845
"47, Avenue Winston Churchill",2.0,87220,87220003,4580900.0,133100.0,SP95,FEYTIAT,1.61265625
"47, Avenue Winston Churchill",5.0,87220,87220003,4580900.0,133100.0,E10,FEYTIAT,1.58265625
"47, Avenue du 7 ème R.I.",1.0,46000,46000013,4444928.69,143723.62050987,Gazole,CAHORS,1.598142857142857
"47, Avenue du 7 ème R.I.",2.0,46000,46000013,4444928.69,143723.62050987,SP95,CAHORS,1.6794285714285713
"47, Avenue du 7 ème R.I.",4.0,46000,46000013,4444928.69,143723.62050987,GPLc,CAHORS,0.91
"47, Avenue du 7 ème R.I.",5.0,46000,46000013,4444928.69,143723.62050987,E10,CAHORS,1.6401428571428571
"47, Avenue du 7 ème R.I.",6.0,46000,46000013,4444928.69,143723.62050987,SP98,CAHORS,1.715
"47, avenue de Béziers",1.0,34770,34770001,4349400.0,370900.0,Gazole,Gigean,1.432027027027027
"47, avenue de Béziers",5.0,34770,34770001,4349400.0,370900.0,E10,Gigean,1.4575470588235293
"47, avenue de Béziers",6.0,34770,34770001,4349400.0,370900.0,SP98,Gigean,1.55028021978022
477 Rue Jules Ferry,1.0,69400,69400010,4598000.0,473500.0,Gazole,VILLEFRANCHE-SUR-SAôNE,1.434375
477 Rue Jules Ferry,3.0,69400,69400010,4598000.0,473500.0,E85,VILLEFRANCHE-SUR-SAôNE,0.5973870967741935
477 Rue Jules Ferry,5.0,69400,69400010,4598000.0,473500.0,E10,VILLEFRANCHE-SUR-SAôNE,1.4691129032258063
477 Rue Jules Ferry,6.0,69400,69400010,4598000.0,473500.0,SP98,VILLEFRANCHE-SUR-SAôNE,1.5574918032786886
48 AVENUE GUSTAVE DELORY,1.0,59100,59100012,5067431.0,317409.0,Gazole,ROUBAIX,1.508003968253968
48 AVENUE GUSTAVE DELORY,3.0,59100,59100012,5067431.0,317409.0,E85,ROUBAIX,0.630864406779661
48 AVENUE GUSTAVE DELORY,5.0,59100,59100012,5067431.0,317409.0,E10,ROUBAIX,1.5310238095238096
48 AVENUE GUSTAVE DELORY,6.0,59100,59100012,5067431.0,317409.0,SP98,ROUBAIX,1.6410238095238097
48 AVENUE KELLERMANN,1.0,95600,95600001,4897800.0,229100.0,Gazole,EAUBONNE,1.5350384615384614
48 AVENUE KELLERMANN,5.0,95600,95600001,4897800.0,229100.0,E10,EAUBONNE,1.560258064516129
48 AVENUE KELLERMANN,6.0,95600,95600001,4897800.0,229100.0,SP98,EAUBONNE,1.6681451612903226
48 Avenue Chenailler Dit Col. Morice,1.0,56100,56100003,4773528.0,-338937.0,Gazole,Lorient,1.4987173913043477
48 Avenue Chenailler Dit Col. Morice,5.0,56100,56100003,4773528.0,-338937.0,E10,Lorient,1.5368048780487804
48 Avenue Chenailler Dit Col. Morice,6.0,56100,56100003,4773528.0,-338937.0,SP98,Lorient,1.6468048780487805
48 Avenue de Gramont,1.0,03200,3200003,4613100.0,343400.0,Gazole,VICHY,1.471421052631579
48 Avenue de Gramont,5.0,03200,3200003,4613100.0,343400.0,E10,VICHY,1.551972222222222
48 Avenue de Gramont,6.0,03200,3200003,4613100.0,343400.0,SP98,VICHY,1.661057142857143
48 Avenue de Meaux,1.0,77000,77000005,4855000.0,266600.0,Gazole,MELUN,1.5547333333333333
48 Avenue de Meaux,5.0,77000,77000005,4855000.0,266600.0,E10,MELUN,1.5954893617021275
48 Avenue de Meaux,6.0,77000,77000005,4855000.0,266600.0,SP98,MELUN,1.692875
48 Avenue de la République,1.0,33380,33380003,4461100.0,-94500.0,Gazole,Mios,1.610142857142857
48 Avenue de la République,5.0,33380,33380003,4461100.0,-94500.0,E10,Mios,1.631
48 Avenue de la République,6.0,33380,33380003,4461100.0,-94500.0,SP98,Mios,1.7013333333333334
48 BD DES DEUX MOULINS,1.0,85170,85170006,4677200.0,-150800.0,Gazole,Le Poiré-sur-Vie,1.3790266666666666
48 BD DES DEUX MOULINS,5.0,85170,85170006,4677200.0,-150800.0,E10,Le Poiré-sur-Vie,1.4200067114093962
48 BD DES DEUX MOULINS,6.0,85170,85170006,4677200.0,-150800.0,SP98,Le Poiré-sur-Vie,1.4976687898089172
48 BD ROGER SALENGRO,1.0,78200,78200012,4898268.0,169797.0,Gazole,Mantes-la-Ville,1.5772408963585436
48 BD ROGER SALENGRO,4.0,78200,78200012,4898268.0,169797.0,GPLc,Mantes-la-Ville,0.9174313725490195
48 BD ROGER SALENGRO,5.0,78200,78200012,4898268.0,169797.0,E10,Mantes-la-Ville,1.592078431372549
48 BD ROGER SALENGRO,6.0,78200,78200012,4898268.0,169797.0,SP98,Mantes-la-Ville,1.702078431372549
48 Boulevard de la Libération,1.0,44220,44220002,4721500.0,-168500.0,Gazole,Couëron,1.3825094339622641
48 Boulevard de la Libération,5.0,44220,44220002,4721500.0,-168500.0,E10,Couëron,1.4223365384615385
48 Boulevard de la Libération,6.0,44220,44220002,4721500.0,-168500.0,SP98,Couëron,1.5053846153846155
48 Cours Joffre,1.0,33720,33720006,4464717.0,-35066.0,Gazole,PODENSAC,1.5457894736842106
48 Cours Joffre,2.0,33720,33720006,4464717.0,-35066.0,SP95,PODENSAC,1.628
48 Cours Joffre,6.0,33720,33720006,4464717.0,-35066.0,SP98,PODENSAC,1.6573333333333333
48 RUE DE L'ISLE ADAM - RN322,1.0,95260,95260003,4913793.57399,227492.65833,Gazole,Beaumont-sur-Oise,1.4262134831460673
48 RUE DE L'ISLE ADAM - RN322,5.0,95260,95260003,4913793.57399,227492.65833,E10,Beaumont-sur-Oise,1.4705814606741574
48 RUE DE L'ISLE ADAM - RN322,6.0,95260,95260003,4913793.57399,227492.65833,SP98,Beaumont-sur-Oise,1.55578125
48 RUE ETIENNE D'ORVES,1.0,59146,59146002,5037898.0,321860.0,Gazole,PECQUENCOURT,1.4131017964071857
48 RUE ETIENNE D'ORVES,3.0,59146,59146002,5037898.0,321860.0,E85,PECQUENCOURT,0.6209760479041917
48 RUE ETIENNE D'ORVES,4.0,59146,59146002,5037898.0,321860.0,GPLc,PECQUENCOURT,0.8102395209580838
48 RUE ETIENNE D'ORVES,5.0,59146,59146002,5037898.0,321860.0,E10,PECQUENCOURT,1.46051497005988
48 RUE ETIENNE D'ORVES,6.0,59146,59146002,5037898.0,321860.0,SP98,PECQUENCOURT,1.548056886227545
48 Route d'Oudalle,1.0,76700,76700004,4950288.0,21029.0,Gazole,GONFREVILLE-L'ORCHER,1.5229024390243904
48 Route d'Oudalle,2.0,76700,76700004,4950288.0,21029.0,SP95,GONFREVILLE-L'ORCHER,1.643857142857143
48 Route d'Oudalle,6.0,76700,76700004,4950288.0,21029.0,SP98,GONFREVILLE-L'ORCHER,1.7006666666666668
48 Rue Châteaubriant,1.0,44590,44590001,4766800.0,-166300.0,Gazole,DERVAL,1.405344827586207
48 Rue Châteaubriant,5.0,44590,44590001,4766800.0,-166300.0,E10,DERVAL,1.4504074074074074
48 Rue Châteaubriant,6.0,44590,44590001,4766800.0,-166300.0,SP98,DERVAL,1.543313725490196
48 Rue Gerry Roufs,1.0,34500,34500023,4336600.0,320900.0,Gazole,Béziers,1.4160636363636363
48 Rue Gerry Roufs,3.0,34500,34500023,4336600.0,320900.0,E85,Béziers,0.70175
48 Rue Gerry Roufs,5.0,34500,34500023,4336600.0,320900.0,E10,Béziers,1.4505894736842107
48 Rue Gerry Roufs,6.0,34500,34500023,4336600.0,320900.0,SP98,Béziers,1.5209423076923076
48 Rue de Verdun,1.0,54800,54800001,4916569.54684,586370.855867,Gazole,JARNY,1.4441333333333335
48 Rue de Verdun,5.0,54800,54800001,4916569.54684,586370.855867,E10,JARNY,1.4741
48 Rue de Verdun,6.0,54800,54800001,4916569.54684,586370.855867,SP98,JARNY,1.5462666666666667
48 Rue du Vivarais,1.0,26320,26320001,4496500.0,494900.0,Gazole,SAINT-MARCEL-LèS-VALENCE,1.4527407407407407
48 Rue du Vivarais,2.0,26320,26320001,4496500.0,494900.0,SP95,SAINT-MARCEL-LèS-VALENCE,1.5350333333333332
48 Rue du Vivarais,6.0,26320,26320001,4496500.0,494900.0,SP98,SAINT-MARCEL-LèS-VALENCE,1.5658214285714287
