ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
90008001,4762858,686269,90000,1 avenue du gÃ©nÃ©ral de Gaulle,Belfort,Gazole,1,1420.896551724138
90008001,4762858,686269,90000,1 avenue du gÃ©nÃ©ral de Gaulle,Belfort,SP95,2,1476.4074074074074
90008001,4762858,686269,90000,1 avenue du gÃ©nÃ©ral de Gaulle,Belfort,E10,5,1437.7666666666667
90008001,4762858,686269,90000,1 avenue du gÃ©nÃ©ral de Gaulle,Belfort,SP98,6,1515.9565217391305
90100003,4751200,699900,90100,37 FAUBOURG DE BELFORT,DELLE,Gazole,1,1431.6944444444443
90100003,4751200,699900,90100,37 FAUBOURG DE BELFORT,DELLE,E10,5,1442.5882352941176
90100003,4751200,699900,90100,37 FAUBOURG DE BELFORT,DELLE,SP98,6,1504.1666666666667
90100004,4751100,700100,90100,62 faubourg de Belfort,Delle,Gazole,1,1514
90100004,4751100,700100,90100,62 faubourg de Belfort,Delle,SP95,2,1609
90100004,4751100,700100,90100,62 faubourg de Belfort,Delle,SP98,6,1639
90130001,4760565,700400,90130,2 Rue de la LibÃ©ration,Montreux-ChÃ¢teau,Gazole,1,1444.1724137931035
90130001,4760565,700400,90130,2 Rue de la LibÃ©ration,Montreux-ChÃ¢teau,SP95,2,1508.107142857143
90150001,4768800,695500,90150,"Rue de la baume, RD83",MENONCOURT,Gazole,1,1523.212765957447
90150001,4768800,695500,90150,"Rue de la baume, RD83",MENONCOURT,E10,5,1503.7333333333333
90150001,4768800,695500,90150,"Rue de la baume, RD83",MENONCOURT,SP98,6,1635.9555555555555
90160001,4764191.896,691712.502,90160,CD 419,BESSONCOURT,Gazole,1,1445
90160001,4764191.896,691712.502,90160,CD 419,BESSONCOURT,GPLc,4,749
90160001,4764191.896,691712.502,90160,CD 419,BESSONCOURT,E10,5,1457
90160001,4764191.896,691712.502,90160,CD 419,BESSONCOURT,SP98,6,1541.6666666666667
90160002,4871846.545,226945.1,91160,Route Nationale 188 dÃ©viÃ©e,Champlan,Gazole,1,1613.5714285714287
90160002,4871846.545,226945.1,91160,Route Nationale 188 dÃ©viÃ©e,Champlan,E10,5,1641.0526315789473
90160002,4871846.545,226945.1,91160,Route Nationale 188 dÃ©viÃ©e,Champlan,SP98,6,1714.7368421052631
90200002,4773741.60601,683626.03018,90200,"ZAC du Mont Jean, faubourg d' alsace",GIROMAGNY,Gazole,1,1442.6
90200002,4773741.60601,683626.03018,90200,"ZAC du Mont Jean, faubourg d' alsace",GIROMAGNY,SP95,2,1507.5
90200002,4773741.60601,683626.03018,90200,"ZAC du Mont Jean, faubourg d' alsace",GIROMAGNY,SP98,6,1545.25
90200003,4773500,683000,90200,72 Faubourg de Belfort,GIROMAGNY,Gazole,1,1528.2222222222222
90200003,4773500,683000,90200,72 Faubourg de Belfort,GIROMAGNY,E10,5,1540
90200003,4773500,683000,90200,72 Faubourg de Belfort,GIROMAGNY,SP98,6,1650
90300002,4766862.6011,684220.308716,90300,"30, rue de Turenne",VALDOIE,Gazole,1,1441.4137931034484
90300002,4766862.6011,684220.308716,90300,"30, rue de Turenne",VALDOIE,SP95,2,1508.551724137931
90300002,4766862.6011,684220.308716,90300,"30, rue de Turenne",VALDOIE,SP98,6,1549.1851851851852
90400001,4760025.10785,686189.042685,90400,Route de montbÃ©liard,ANDELNANS,Gazole,1,1437.6666666666667
90400001,4760025.10785,686189.042685,90400,Route de montbÃ©liard,ANDELNANS,SP95,2,1488.7272727272727
90400001,4760025.10785,686189.042685,90400,Route de montbÃ©liard,ANDELNANS,GPLc,4,810
90400001,4760025.10785,686189.042685,90400,Route de montbÃ©liard,ANDELNANS,E10,5,1454.8461538461538
90500001,4748973,692225,90500,37 Rue Alfred PÃ©chin,Beaucourt,Gazole,1,1510
90500001,4748973,692225,90500,37 Rue Alfred PÃ©chin,Beaucourt,SP95,2,1610
90500001,4748973,692225,90500,37 Rue Alfred PÃ©chin,Beaucourt,SP98,6,1630
90500002,4749000,692200,90500,Rue Alfred PÃ©chin,BEAUCOURT,Gazole,1,1438
90500002,4749000,692200,90500,Rue Alfred PÃ©chin,BEAUCOURT,SP95,2,1506
90500002,4749000,692200,90500,Rue Alfred PÃ©chin,BEAUCOURT,E10,5,1462.2
90500002,4749000,692200,90500,Rue Alfred PÃ©chin,BEAUCOURT,SP98,6,1541.9
91000001,4861345.20278,236915.225132,91070,RUE DE VILLEROY,BONDOUFLE,Gazole,1,1560.2
91000001,4861345.20278,236915.225132,91070,RUE DE VILLEROY,BONDOUFLE,E10,5,1559.4285714285713
91000001,4861345.20278,236915.225132,91070,RUE DE VILLEROY,BONDOUFLE,SP98,6,1669.4285714285713
91000004,4863920,242708,91000,BD DES CHAMPS ELYSEES,Ã‰vry,Gazole,1,1461.2953020134228
