"","Adresse.x","PrixID.x","CodePostal.x","ID","Latitude.x","Longitude.x","PrixNom.x","Ville.x","PrixValeur.x","iris_code.x","COM","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P19_POP","Adresse.y","PrixID.y","CodePostal.y","Latitude.y","Longitude.y","PrixNom.y","Ville.y","PrixValeur.y","iris_code.y","DISP_TP6020","DISP_Q120","DISP_MED20","fid","Adresse.x.x","PrixID.x.x","CodePostal.x.x","Latitude.x.x","Longitude.x.x","PrixNom.x.x","Ville.x.x","PrixValeur.x.x","iris_code.x.x","X_RGF93.x","Y_RGF93.x","dist_autoroute.x","geom.x","Adresse.y.y","PrixID.y.y","CodePostal.y.y","Latitude.y.y","Longitude.y.y","PrixNom.y.y","Ville.y.y","PrixValeur.y.y","iris_code.y.y","X_RGF93.y","Y_RGF93.y","dist_autoroute.y","nb_shop_point","geom.y"
"21","PLACE DU CHAMP DE FOIRE",2,29270,29270005,48.277,-3.568,"SP95","CARHAIX-PLOUGUER",1.879,"290240102","29024","H",0,"4",2654.93388495938,"PLACE DU CHAMP DE FOIRE",2,29270,48.277,-3.568,"SP95","CARHAIX-PLOUGUER",1.879,"290240102","13,4","16530",21320,749,"PLACE DU CHAMP DE FOIRE",2,29270,48.27717,-3.56805,"SP95","CARHAIX-PLOUGUER",1.4967,"290240102",213281.373248867,6817680.38750426,146151.325380077,c(213281.373248867, 6817680.38750426),"PLACE DU CHAMP DE FOIRE",2,29270,48.27717,-3.56805,"SP95","CARHAIX-PLOUGUER",1.4967,"290240102",213281.373248867,6817680.38750426,146151.325380077,2,c(213281.373248867, 6817680.38750426)
"22","65 rue de Dijon",2,21500,21500005,47.622214531559,4.3547334343017,"SP95","Montbard",1.86429268292683,"214250102","21425","H",0,"4",1642,"65 rue de Dijon",2,21500,47.622214531559,4.3547334343017,"SP95","Montbard",1.86429268292683,"214250102","16,1","15340",19410,756,"65 rue de Dijon",2,21500,47.622214531559,4.3547334343017,"SP95","Montbard",1.4960303030303,"214250102",801750.633048953,6725520.92759047,19251.0158632537,c(801750.633048953, 6725520.92759047),"65 rue de Dijon",2,21500,47.622214531559,4.3547334343017,"SP95","Montbard",1.4960303030303,"214250102",801750.633048953,6725520.92759047,19251.0158632537,3,c(801750.633048953, 6725520.92759047)
"23","Rue de la Chapelle",2,71850,71850001,46.30944,4.81183,"SP95","CHARNAY-LèS-MâCON",1.89782352941176,"711050102","71105","H",0,"4",2479.70125448554,"Rue de la Chapelle",2,71850,46.30944,4.81183,"SP95","CHARNAY-LèS-MâCON",1.89782352941176,"711050102","8,3","18420",23530,817," Rue de la Chapelle",2,71850,46.30944,4.81183,"SP95","CHARNAY-LèS-MâCON",1.48495384615385,"711050102",839422.140745559,6580437.17067822,1270.67960625398,c(839422.140745559, 6580437.17067822)," Rue de la Chapelle",2,71850,46.30944,4.81183,"SP95","CHARNAY-LèS-MâCON",1.48495384615385,"711050102",839422.140745559,6580437.17067822,1270.67960625398,2,c(839422.140745559, 6580437.17067822)
"24","60, Grande Rue de la Coupée",2,71850,71850004,46.308,4.811,"SP95","Charnay-lès-Mâcon",1.91670754716981,"711050102","71105","H",0,"4",2479.70125448554,"60, Grande Rue de la Coupée",2,71850,46.308,4.811,"SP95","Charnay-lès-Mâcon",1.91670754716981,"711050102","8,3","18420",23530,820,"60 Grande Rue de la Coupée",2,71850,46.308,4.811,"SP95","Charnay-lès-Mâcon",1.50761538461538,"711050102",839361.949950362,6580275.83179957,1233.06731288399,c(839361.949950362, 6580275.83179957),"60 Grande Rue de la Coupée",2,71850,46.308,4.811,"SP95","Charnay-lès-Mâcon",1.50761538461538,"711050102",839361.949950362,6580275.83179957,1233.06731288399,2,c(839361.949950362, 6580275.83179957)
"25","Rue Édouard Herriot",2,1480,1480001,45.98403,4.75694,"SP95","JASSANS-RIOTTIER",1.91744171779141,"011940101","1194","H",0,"4",4260.42045763345,"Rue Édouard Herriot",2,1480,45.98403,4.75694,"SP95","JASSANS-RIOTTIER",1.91744171779141,"011940101","s","17030",22710,961," Rue Édouard Herriot",2,1480,45.98403,4.75694,"SP95","JASSANS-RIOTTIER",1.50673228346457,"011940101",836003.005099095,6544213.49877036,1588.83991569738,c(836003.005099095, 6544213.49877036)," Rue Édouard Herriot",2,1480,45.98403,4.75694,"SP95","JASSANS-RIOTTIER",1.50673228346457,"011940101",836003.005099095,6544213.49877036,1588.83991569738,1,c(836003.005099095, 6544213.49877036)
"26","ZI Aux Cloyes",2,70200,70200004,47.683,6.518,"SP95","Lure",1.85253012048193,"703100103","70310","H",0,"4",3394.94514859088,"ZI Aux Cloyes",2,70200,47.683,6.518,"SP95","Lure",1.85253012048193,"703100103","15,3","15270",19990,981,"ZI Aux Cloyes",2,70200,47.683,6.518,"SP95","Lure",1.468125,"703100103",963852.940249996,6737279.98025764,26510.0909594264,c(963852.940249996, 6737279.98025764),"ZI Aux Cloyes",2,70200,47.683,6.518,"SP95","Lure",1.468125,"703100103",963852.940249996,6737279.98025764,26510.0909594264,4,c(963852.940249996, 6737279.98025764)
"27","quartier saint jean rn7",2,83170,83170007,43.407,6.05,"SP95","BRIGNOLES",1.8564406779661,"830230501","83023","D",0,"1",2329.33799616492,"quartier saint jean rn7",2,83170,43.407,6.05,"SP95","BRIGNOLES",1.8564406779661,"830230501","13,6","15940",21900,1003,"quartier saint jean rn7",2,83170,43.407,6.05,"SP95","BRIGNOLES",1.49923414634146,"830230501",947112.953044443,6261204.34958602,1296.46092075535,c(947112.953044443, 6261204.34958602),"quartier saint jean rn7",2,83170,43.407,6.05,"SP95","BRIGNOLES",1.49923414634146,"830230501",947112.953044443,6261204.34958602,1296.46092075535,20,c(947112.953044443, 6261204.34958602)
"28","Avenue du pech de Valras",2,34500,34311001,43.338,3.239,"SP95","Béziers",1.83926503340757,"340320802","34032","H",0,"1",1766.63610176158,"Avenue du pech de Valras",2,34500,43.338,3.239,"SP95","Béziers",1.83926503340757,"340320802","16,1","15350",20350,1054,"Avenue du pech de Valras",2,34500,43.338,3.239,"SP95","Béziers",1.47304761904762,"340320802",719391.934339161,6248790.67915524,2878.38967681718,c(719391.934339161, 6248790.67915524),"Avenue du pech de Valras",2,34500,43.338,3.239,"SP95","Béziers",1.47304761904762,"340320802",719391.934339161,6248790.67915524,2878.38967681718,1,c(719391.934339161, 6248790.67915524)
"29","1 AVENUE DU HECQUEUX",2,44380,44380001,47.258,-2.318,"SP95","PORNICHET",1.88222807017544,"441320104","44132","H",0,"Z",2504.74209339724,"1 AVENUE DU HECQUEUX",2,44380,47.258,-2.318,"SP95","PORNICHET",1.88222807017544,"441320104","s","21520",27310,1067,"1 AVENUE DU HECQUEUX",2,44380,47.258,-2.318,"SP95","PORNICHET",1.49966118421053,"441320104",298137.787228553,6697725.53111902,51023.0383087689,c(298137.787228553, 6697725.53111902),"1 AVENUE DU HECQUEUX",2,44380,47.258,-2.318,"SP95","PORNICHET",1.49966118421053,"441320104",298137.787228553,6697725.53111902,51023.0383087689,0,c(298137.787228553, 6697725.53111902)
"30","Avenue Gaston Doumergue",2,30130,30130004,44.255,4.646,"SP95","Pont-Saint-Esprit",1.90616279069767,"302020101","30202","H",0,"Z",2328.6469440711,"Avenue Gaston Doumergue",2,30130,44.255,4.646,"SP95","Pont-Saint-Esprit",1.90616279069767,"302020101","33,1","11980",16340,1084,"Avenue Gaston Doumergue",2,30130,44.255,4.646,"SP95","Pont-Saint-Esprit",1.53311764705882,"302020101",831419.29288273,6352034.57217708,5065.21689842739,c(831419.29288273, 6352034.57217708),"Avenue Gaston Doumergue",2,30130,44.255,4.646,"SP95","Pont-Saint-Esprit",1.53311764705882,"302020101",831419.29288273,6352034.57217708,5065.21689842739,3,c(831419.29288273, 6352034.57217708)
